a/c,a/t,c/b,phi,F,Mg
   2.00000,   0.80000,   0.20000,   2.45628,   0.70441,   0.75497
   1.00000,   0.70000,   0.20000,   2.06604,   1.13639,   1.11670
   0.60000,   0.50000,   0.20000,   1.42730,   1.18079,   1.17004
   1.50000,   0.80000,   0.20000,   2.89326,   0.99754,   0.98616
   0.55000,   0.80000,   0.20000,   1.71979,   1.28496,   1.26440
   0.60000,   0.80000,   0.20000,   3.11190,   1.40309,   1.77481
   0.80000,   0.70000,   0.20000,   0.73734,   1.17218,   1.21692
   1.40000,   0.60000,   0.20000,   0.92328,   0.83453,   0.90258
   0.40000,   0.50000,   0.20000,   0.80357,   1.15777,   1.30180
   1.30000,   0.30000,   0.20000,   0.21124,   0.99997,   0.99706
   0.35000,   0.80000,   0.20000,   1.39759,   1.48408,   1.46432
   0.40000,   0.60000,   0.20000,   1.53699,   1.34961,   1.32990
   1.00000,   0.70000,   0.20000,   2.94013,   1.32957,   1.30654
   1.40000,   0.30000,   0.20000,   1.96871,   0.77533,   0.88044
   2.00000,   0.50000,   0.20000,   1.11650,   0.58262,   0.72609
   1.80000,   0.30000,   0.20000,   2.96689,   0.84255,   0.84073
   0.20000,   0.80000,   0.20000,   1.60093,   1.87943,   1.84261
   1.30000,   0.80000,   0.20000,   0.28847,   1.08673,   1.07419
   1.50000,   0.80000,   0.20000,   2.51845,   0.88305,   0.91216
   1.70000,   0.80000,   0.20000,   0.62028,   0.80633,   0.84127
   1.00000,   0.50000,   0.20000,   1.84810,   1.09527,   1.08173
   1.80000,   0.80000,   0.20000,   0.19344,   0.89868,   0.88660
   0.90000,   0.20000,   0.20000,   0.34937,   1.07252,   1.11735
   1.90000,   0.40000,   0.20000,   0.34402,   0.77949,   0.78852
   0.80000,   0.60000,   0.20000,   1.63073,   1.14515,   1.12852
   1.30000,   0.80000,   0.20000,   0.17567,   1.13724,   1.11822
   1.00000,   0.70000,   0.20000,   0.37781,   1.26250,   1.24063
   1.60000,   0.70000,   0.20000,   1.49804,   0.66182,   0.82096
   1.00000,   0.70000,   0.20000,   1.75230,   1.11628,   1.09694
   0.20000,   0.30000,   0.20000,   1.89264,   1.22200,   1.24396
   0.80000,   0.70000,   0.20000,   2.84413,   1.23683,   1.34293
   1.50000,   0.60000,   0.20000,   2.09030,   0.76352,   0.86142
   0.30000,   0.50000,   0.20000,   1.96700,   1.33340,   1.36575
   0.20000,   0.80000,   0.20000,   1.99206,   1.88600,   1.93131
   0.20000,   0.60000,   0.20000,   1.08311,   1.59736,   1.66959
   0.80000,   0.70000,   0.20000,   1.02740,   1.16354,   1.17268
   1.70000,   0.80000,   0.20000,   1.95425,   0.66661,   0.80339
   0.45000,   0.60000,   0.20000,   2.47345,   1.17736,   1.37348
   0.45000,   0.80000,   0.20000,   0.52858,   1.29318,   1.58862
   0.90000,   0.60000,   0.20000,   2.63625,   1.17032,   1.19917
   0.90000,   0.40000,   0.20000,   2.17106,   1.08394,   1.09014
   1.20000,   0.70000,   0.20000,   2.31949,   0.98828,   1.01563
   1.20000,   0.70000,   0.20000,   1.02751,   0.95118,   0.99585
   1.20000,   0.50000,   0.20000,   0.82194,   0.95313,   0.98444
   0.50000,   0.60000,   0.20000,   2.71988,   1.11188,   1.39915
   1.10000,   0.80000,   0.20000,   2.67049,   1.17557,   1.16282
   0.50000,   0.50000,   0.20000,   1.28607,   1.21067,   1.21408
   1.00000,   0.80000,   0.20000,   1.10522,   1.15127,   1.12847
   0.70000,   0.40000,   0.20000,   0.77852,   1.06300,   1.13421
   0.50000,   0.40000,   0.20000,   2.09334,   1.12653,   1.17457
   0.90000,   0.70000,   0.20000,   2.97103,   1.31438,   1.35919
   0.70000,   0.30000,   0.20000,   2.88569,   1.00539,   1.17367
   2.00000,   0.80000,   0.20000,   0.20078,   0.83456,   0.82425
   0.25000,   0.60000,   0.20000,   0.32268,   1.06181,   1.66240
   0.45000,   0.80000,   0.20000,   0.36862,   1.26615,   1.66860
   1.30000,   0.50000,   0.20000,   2.28587,   0.88899,   0.93813
   1.70000,   0.60000,   0.20000,   3.02927,   0.92812,   0.91623
   1.30000,   0.40000,   0.20000,   0.90927,   0.86709,   0.92383
   0.55000,   0.60000,   0.20000,   1.99134,   1.22029,   1.23990
   0.20000,   0.70000,   0.20000,   2.46744,   1.52226,   1.86478
   0.80000,   0.50000,   0.20000,   1.81533,   1.11983,   1.11190
   2.00000,   0.80000,   0.20000,   0.37355,   0.78247,   0.78742
   1.30000,   0.50000,   0.20000,   0.27730,   1.01721,   1.01247
   0.40000,   0.80000,   0.20000,   1.64780,   1.41666,   1.39033
   0.90000,   0.60000,   0.20000,   2.00584,   1.12752,   1.12036
   1.90000,   0.70000,   0.20000,   1.83724,   0.57441,   0.74637
   0.20000,   0.30000,   0.20000,   0.30891,   0.77572,   1.28544
   0.35000,   0.20000,   0.20000,   2.24086,   1.01990,   1.12529
   0.45000,   0.60000,   0.20000,   1.81790,   1.29668,   1.29314
   0.60000,   0.30000,   0.20000,   2.48079,   1.00928,   1.13775
   0.45000,   0.30000,   0.20000,   2.25869,   1.04910,   1.14735
   1.40000,   0.60000,   0.20000,   3.12169,   1.06743,   1.05164
   1.60000,   0.60000,   0.20000,   0.83336,   0.76791,   0.83739
   1.00000,   0.20000,   0.20000,   2.11017,   1.06086,   1.05562
   1.70000,   0.20000,   0.20000,   0.21924,   0.85439,   0.85688
   1.10000,   0.70000,   0.20000,   2.04810,   1.02376,   1.04375
   0.30000,   0.80000,   0.20000,   1.73102,   1.57929,   1.55711
   0.45000,   0.60000,   0.20000,   1.98039,   1.28118,   1.30556
   0.20000,   0.70000,   0.20000,   2.56314,   1.43689,   1.86729
   0.50000,   0.70000,   0.20000,   1.31331,   1.30037,   1.29387
   0.90000,   0.70000,   0.20000,   2.23224,   1.15775,   1.15905
   1.30000,   0.80000,   0.20000,   0.56519,   0.99996,   1.01116
   0.55000,   0.60000,   0.20000,   1.86363,   1.23038,   1.23040
   1.10000,   0.80000,   0.20000,   1.89761,   1.02387,   1.04696
   0.80000,   0.40000,   0.20000,   1.55047,   1.10131,   1.09046
   0.70000,   0.80000,   0.20000,   1.56780,   1.20171,   1.17791
   1.60000,   0.50000,   0.20000,   0.55834,   0.82319,   0.85205
   1.60000,   0.80000,   0.20000,   0.86339,   0.77787,   0.84982
   0.20000,   0.70000,   0.20000,   0.93812,   1.69699,   1.84711
   1.30000,   0.60000,   0.20000,   0.94824,   0.88440,   0.94242
   0.60000,   0.50000,   0.20000,   1.13170,   1.15903,   1.18042
   1.20000,   0.60000,   0.20000,   1.30652,   0.90948,   0.97427
   1.30000,   0.40000,   0.20000,   1.96831,   0.83812,   0.92316
   0.40000,   0.50000,   0.20000,   0.94071,   1.20279,   1.29486
   0.55000,   0.50000,   0.20000,   0.76315,   1.11357,   1.23167
   0.60000,   0.70000,   0.20000,   1.41458,   1.24071,   1.22399
   1.00000,   0.70000,   0.20000,   2.38082,   1.17745,   1.15705
   1.40000,   0.20000,   0.20000,   1.45180,   0.74563,   0.87494
   1.50000,   0.70000,   0.20000,   1.09279,   0.76151,   0.86427
   1.10000,   0.80000,   0.20000,   0.76278,   1.09794,   1.09972
   1.30000,   0.80000,   0.20000,   1.97340,   0.87121,   0.94946
   0.50000,   0.80000,   0.20000,   1.14310,   1.31979,   1.33911
   1.20000,   0.70000,   0.20000,   0.44940,   1.07513,   1.07231
   1.40000,   0.80000,   0.20000,   1.60163,   0.76854,   0.89114
   0.90000,   0.50000,   0.20000,   2.68155,   1.13810,   1.17152
   1.30000,   0.80000,   0.20000,   2.93933,   1.12757,   1.10984
   0.45000,   0.80000,   0.20000,   2.84051,   1.26512,   1.71612
   1.70000,   0.60000,   0.20000,   3.12973,   0.91443,   0.90088
   1.20000,   0.50000,   0.20000,   1.91803,   0.90848,   0.97075
   1.10000,   0.50000,   0.20000,   0.70578,   1.04589,   1.05273
   1.70000,   0.80000,   0.20000,   1.83537,   0.64456,   0.79910
   1.20000,   0.80000,   0.20000,   0.61361,   1.05400,   1.06109
   1.60000,   0.50000,   0.20000,   2.31497,   0.76125,   0.83094
   0.80000,   0.80000,   0.20000,   1.47060,   1.17033,   1.14819
   0.45000,   0.30000,   0.20000,   1.17419,   1.10853,   1.13572
   0.60000,   0.80000,   0.20000,   2.91818,   1.29106,   1.59992
   0.70000,   0.70000,   0.20000,   0.30751,   1.21247,   1.39201
   1.70000,   0.80000,   0.20000,   2.01785,   0.68051,   0.80636
   0.20000,   0.50000,   0.20000,   1.18574,   1.47470,   1.51044
   0.40000,   0.40000,   0.20000,   1.07892,   1.16286,   1.21266
   0.80000,   0.70000,   0.20000,   2.90220,   1.25643,   1.36969
   1.80000,   0.20000,   0.20000,   2.68014,   0.77127,   0.79627
   1.40000,   0.20000,   0.20000,   1.73592,   0.74839,   0.87551
   0.55000,   0.60000,   0.20000,   2.73102,   1.11833,   1.37381
   1.00000,   0.50000,   0.20000,   1.40102,   1.09136,   1.07787
   0.90000,   0.60000,   0.20000,   0.45994,   1.17801,   1.20956
   1.50000,   0.50000,   0.20000,   2.41187,   0.82298,   0.87252
   1.90000,   0.30000,   0.20000,   2.98920,   0.82481,   0.82214
   1.00000,   0.80000,   0.20000,   2.79513,   1.31592,   1.28986
   0.20000,   0.70000,   0.20000,   2.71216,   1.31472,   1.91672
   0.60000,   0.40000,   0.20000,   2.43823,   1.05055,   1.16858
   0.70000,   0.80000,   0.20000,   0.90500,   1.22293,   1.26534
   0.90000,   0.80000,   0.20000,   2.78013,   1.29037,   1.32363
   0.80000,   0.20000,   0.20000,   0.61521,   1.02166,   1.08884
   1.90000,   0.30000,   0.20000,   0.77146,   0.68134,   0.75360
   1.90000,   0.80000,   0.20000,   1.85638,   0.58141,   0.74943
   0.65000,   0.40000,   0.20000,   1.16661,   1.11400,   1.12909
   0.90000,   0.70000,   0.20000,   1.77700,   1.13701,   1.11955
   0.80000,   0.60000,   0.20000,   2.70751,   1.15919,   1.24686
   1.30000,   0.60000,   0.20000,   2.99830,   1.09053,   1.07659
   1.00000,   0.80000,   0.20000,   2.99254,   1.41143,   1.38348
   1.40000,   0.70000,   0.20000,   2.60121,   0.93682,   0.95311
   0.70000,   0.80000,   0.20000,   1.55581,   1.20335,   1.17955
   1.10000,   0.30000,   0.20000,   0.10203,   1.13454,   1.12664
   0.65000,   0.50000,   0.20000,   3.04361,   1.12852,   1.37797
   0.25000,   0.50000,   0.20000,   1.28662,   1.41806,   1.42759
   0.25000,   0.50000,   0.20000,   1.87179,   1.41360,   1.42646
   1.20000,   0.50000,   0.20000,   0.26607,   1.07401,   1.06641
   0.60000,   0.70000,   0.20000,   1.47164,   1.24134,   1.22176
   0.20000,   0.60000,   0.20000,   1.92211,   1.64124,   1.66641
   1.20000,   0.70000,   0.20000,   0.66438,   1.02352,   1.03732
   1.90000,   0.20000,   0.20000,   0.92661,   0.64763,   0.75254
   1.70000,   0.80000,   0.20000,   2.57841,   0.82130,   0.84764
   1.80000,   0.80000,   0.20000,   0.20188,   0.89567,   0.88414
   0.40000,   0.60000,   0.20000,   1.58200,   1.34647,   1.32652
   1.80000,   0.70000,   0.20000,   3.07308,   0.92847,   0.91313
   1.20000,   0.60000,   0.20000,   1.92729,   0.91966,   0.97962
   1.40000,   0.80000,   0.20000,   0.05684,   1.13285,   1.11085
   0.65000,   0.60000,   0.20000,   2.50736,   1.14105,   1.26413
