a/c,a/t,c/b,phi,F,Mg
   0.90000,   0.70000,   0.20000,   1.75061,   1.16451,   1.14608
   0.70000,   0.60000,   0.20000,   1.34319,   1.20765,   1.19758
   1.30000,   0.40000,   0.20000,   0.28421,   0.98375,   0.98200
   1.10000,   0.80000,   0.20000,   2.44141,   1.08633,   1.08491
   1.30000,   0.40000,   0.20000,   3.08085,   1.03956,   1.02967
   0.55000,   0.40000,   0.20000,   1.91902,   1.16295,   1.17609
   1.40000,   0.80000,   0.20000,   1.81735,   0.77909,   0.89110
   1.70000,   0.50000,   0.20000,   0.99944,   0.68759,   0.79319
   0.90000,   0.70000,   0.20000,   2.88265,   1.27747,   1.31820
   0.40000,   0.80000,   0.20000,   2.00211,   1.48701,   1.51658
   0.25000,   0.20000,   0.20000,   1.14243,   1.12039,   1.16514
   1.50000,   0.70000,   0.20000,   0.23093,   0.97079,   0.96105
   1.00000,   0.80000,   0.20000,   0.39676,   1.28844,   1.26292
   1.60000,   0.50000,   0.20000,   1.42570,   0.65919,   0.81693
   1.20000,   0.60000,   0.20000,   0.06227,   1.16315,   1.14623
   0.40000,   0.80000,   0.20000,   0.88345,   1.41500,   1.53773
   0.50000,   0.30000,   0.20000,   1.22718,   1.13148,   1.14835
   1.40000,   0.50000,   0.20000,   0.66814,   0.86623,   0.90124
   1.20000,   0.80000,   0.20000,   1.60759,   0.91590,   0.98330
   0.60000,   0.20000,   0.20000,   2.09139,   1.05943,   1.10062
   1.40000,   0.80000,   0.20000,   1.58932,   0.76822,   0.89089
   1.30000,   0.80000,   0.20000,   2.91330,   1.10127,   1.08518
   0.40000,   0.80000,   0.20000,   2.23681,   1.42159,   1.53485
   0.70000,   0.60000,   0.20000,   1.39156,   1.21055,   1.19747
   1.30000,   0.70000,   0.20000,   2.96206,   1.08987,   1.07451
   1.70000,   0.40000,   0.20000,   2.52180,   0.76573,   0.80692
   1.90000,   0.30000,   0.20000,   2.22424,   0.64529,   0.74573
   1.20000,   0.30000,   0.20000,   2.92776,   1.03019,   1.02611
   0.50000,   0.40000,   0.20000,   1.34645,   1.19326,   1.19268
   0.60000,   0.40000,   0.20000,   1.59692,   1.17137,   1.15992
   1.40000,   0.60000,   0.20000,   0.15373,   1.01704,   1.00484
   1.00000,   0.60000,   0.20000,   2.40831,   1.14298,   1.12601
   0.60000,   0.60000,   0.20000,   0.19685,   1.13904,   1.42503
   1.10000,   0.40000,   0.20000,   1.10683,   0.98245,   1.00977
   1.00000,   0.60000,   0.20000,   3.13604,   1.36470,   1.34445
   0.35000,   0.70000,   0.20000,   3.08610,   1.13309,   1.87186
   0.90000,   0.50000,   0.20000,   3.08185,   1.24010,   1.29075
   1.90000,   0.30000,   0.20000,   0.91677,   0.64542,   0.74575
   2.00000,   0.60000,   0.20000,   2.55283,   0.71115,   0.74822
   1.10000,   0.60000,   0.20000,   3.09110,   1.24468,   1.22634
   1.70000,   0.80000,   0.20000,   0.28870,   0.89491,   0.88921
   1.90000,   0.70000,   0.20000,   2.31452,   0.67958,   0.75614
   1.00000,   0.60000,   0.20000,   1.95725,   1.11678,   1.10021
   0.30000,   0.40000,   0.20000,   2.63418,   1.00595,   1.34039
   0.60000,   0.60000,   0.20000,   1.31770,   1.24938,   1.24351
   0.70000,   0.80000,   0.20000,   1.10052,   1.25087,   1.26048
   1.00000,   0.40000,   0.20000,   1.88629,   1.08064,   1.06996
