a/c,a/t,c/b,phi,F,Mg,Mgw
   0.80000,   0.30000,   0.20000,   1.57979,   1.07895,   1.07096
   0.80000,   0.40000,   0.20000,   1.57754,   1.10097,   1.09009
   0.80000,   0.50000,   0.20000,   1.56538,   1.12166,   1.10780
   0.80000,   0.60000,   0.20000,   1.56628,   1.14455,   1.12757
   0.80000,   0.70000,   0.20000,   1.56685,   1.15812,   1.13806
   0.80000,   0.80000,   0.20000,   1.57423,   1.16728,   1.14416
   0.90000,   0.20000,   0.20000,   1.58561,   1.05624,   1.05103
   0.90000,   0.30000,   0.20000,   1.58094,   1.06932,   1.06140
   0.90000,   0.40000,   0.20000,   1.57850,   1.08585,   1.07512
   0.90000,   0.50000,   0.20000,   1.56455,   1.10354,   1.08990
   0.90000,   0.60000,   0.20000,   1.57600,   1.12181,   1.10516
   0.90000,   0.70000,   0.20000,   1.56640,   1.13390,   1.11426
   0.90000,   0.80000,   0.20000,   1.57465,   1.14365,   1.12100
   1.00000,   0.20000,   0.20000,   1.58717,   1.05411,   1.04890
   1.00000,   0.30000,   0.20000,   1.60547,   1.05933,   1.05148
   1.00000,   0.40000,   0.20000,   1.57934,   1.07662,   1.06598
   1.00000,   0.50000,   0.20000,   1.56399,   1.09163,   1.07813
   1.00000,   0.60000,   0.20000,   1.57658,   1.10340,   1.08702
   1.00000,   0.70000,   0.20000,   1.57571,   1.11438,   1.09508
   1.00000,   0.80000,   0.20000,   1.57507,   1.12256,   1.10033
