nan nan 0.000000000000000000e+00 1.248035191350349571e+00 nan nan nan
1.897179984429999897e-03 1.216104270931165798e+00 1.893939393939393775e-03 1.245417615162461411e+00 1.897179984429999897e-03 1.216104270931165798e+00 -4.090810436910000125e-01
5.691449507630000001e-03 1.245739477987808375e+00 3.787878787878787550e-03 1.242811930422426769e+00 5.691449507630000001e-03 1.245739477987808375e+00 -4.090342323739999952e-01
9.485538657550000516e-03 1.251632541683486810e+00 5.681818181818181976e-03 1.240218251081560030e+00 9.485538657550000516e-03 1.251632541683486810e+00 -4.089333089150000156e-01
1.327944748529999962e-02 1.250697289415755531e+00 7.575757575757575100e-03 1.237636689009488311e+00 1.327944748529999962e-02 1.250697289415755531e+00 -4.087783710949999816e-01
1.707317414429999902e-02 1.247184447971586563e+00 9.469696969696969960e-03 1.235067353984631300e+00 1.707317414429999902e-02 1.247184447971586563e+00 -4.085695166950000234e-01
2.086671503460000091e-02 1.242757428455474100e+00 1.136363636363636395e-02 1.232510353685169591e+00 2.086671503460000091e-02 1.242757428455474100e+00 -4.083068434989999829e-01
2.466006494669999854e-02 1.238146319248854654e+00 1.325757575757575794e-02 1.229965793680502628e+00 2.466006494669999854e-02 1.238146319248854654e+00 -4.079904492859999787e-01
2.845321720620000092e-02 1.234163269516052486e+00 1.515151515151515020e-02 1.227433777423197370e+00 2.845321720620000092e-02 1.234163269516052486e+00 -4.076204318400000193e-01
3.224616381789999903e-02 1.229761801928143550e+00 1.704545454545454419e-02 1.224914406241424336e+00 3.224616381789999903e-02 1.229761801928143550e+00 -4.071968889420000126e-01
3.603889561000000324e-02 1.224564777238632995e+00 1.893939393939393992e-02 1.222407779331888822e+00 3.603889561000000324e-02 1.224564777238632995e+00 -4.067199183729999779e-01
3.983140237849999710e-02 1.218654549714336621e+00 2.083333333333333218e-02 1.219913993753255044e+00 3.983140237849999710e-02 1.218654549714336621e+00 -4.061896179160000009e-01
4.362367303149999875e-02 1.212709802803264125e+00 2.272727272727272790e-02 1.217433144420059010e+00 4.362367303149999875e-02 1.212709802803264125e+00 -4.056060853530000232e-01
4.741569573329999787e-02 1.207043702142349906e+00 2.462121212121212016e-02 1.214965324097118105e+00 4.741569573329999787e-02 1.207043702142349906e+00 -4.049694184650000084e-01
5.120745804900000281e-02 1.201746025803579032e+00 2.651515151515151589e-02 1.212510623394432940e+00 5.120745804900000281e-02 1.201746025803579032e+00 -4.042797150349999868e-01
5.499894708869999815e-02 1.197026409904060174e+00 2.840909090909090468e-02 1.210069130762580603e+00 5.499894708869999815e-02 1.197026409904060174e+00 -4.035370728439999777e-01
5.879014965189999914e-02 1.192383923147677605e+00 3.030303030303030040e-02 1.207640932488604379e+00 5.879014965189999914e-02 1.192383923147677605e+00 -4.027415896739999779e-01
6.258105237189999503e-02 1.187395198815521802e+00 3.219696969696969613e-02 1.205226112692392215e+00 6.258105237189999503e-02 1.187395198815521802e+00 -4.018933633069999845e-01
6.637164186060000304e-02 1.183050788680899412e+00 3.409090909090908839e-02 1.202824753323551210e+00 6.637164186060000304e-02 1.183050788680899412e+00 -4.009924915249999944e-01
7.016190485270000499e-02 1.179106781177894581e+00 3.598484848484848758e-02 1.200436934158772839e+00 7.016190485270000499e-02 1.179106781177894581e+00 -4.000390721109999825e-01
7.395182835039999791e-02 1.174731798127924609e+00 3.787878787878787984e-02 1.198062732799687113e+00 7.395182835039999791e-02 1.174731798127924609e+00 -3.990332028460000235e-01
7.774139976789999629e-02 1.170219061510177072e+00 3.977272727272727210e-02 1.195702224671210345e+00 7.774139976789999629e-02 1.170219061510177072e+00 -3.979749815120000034e-01
8.153060707680000185e-02 1.165873695166347090e+00 4.166666666666666435e-02 1.193355483020380747e+00 8.153060707680000185e-02 1.165873695166347090e+00 -3.968645058909999745e-01
8.531943895000000666e-02 1.161802512807205146e+00 4.356060606060605661e-02 1.191022578915683194e+00 8.531943895000000666e-02 1.161802512807205146e+00 -3.957018737660000229e-01
8.910788490750000401e-02 1.157303862323297183e+00 4.545454545454545581e-02 1.188703581246857821e+00 8.910788490750000401e-02 1.157303862323297183e+00 -3.944871829189999790e-01
9.289593546089999765e-02 1.152952347895936480e+00 4.734848484848484806e-02 1.186398556725199560e+00 9.289593546089999765e-02 1.152952347895936480e+00 -3.932205311309999729e-01
9.668358225869999600e-02 1.148772975829501330e+00 4.924242424242424032e-02 1.184107569884338407e+00 9.668358225869999600e-02 1.148772975829501330e+00 -3.919020161849999795e-01
1.004708182310000003e-01 1.144901782015526281e+00 5.113636363636363258e-02 1.181830683081501299e+00 1.004708182310000003e-01 1.144901782015526281e+00 -3.905317358620000179e-01
1.042576377370000029e-01 1.141467501320090783e+00 5.303030303030303177e-02 1.179567956499258052e+00 1.042576377370000029e-01 1.141467501320090783e+00 -3.891097879459999853e-01
1.080440367069999963e-01 1.138400822015773084e+00 5.492424242424242403e-02 1.177319448147744696e+00 1.080440367069999963e-01 1.138400822015773084e+00 -3.876362702189999898e-01
1.118300127909999941e-01 1.135144202664264856e+00 5.681818181818180935e-02 1.175085213867360423e+00 1.118300127909999941e-01 1.135144202664264856e+00 -3.861112804619999950e-01
1.156155655009999950e-01 1.132147484967167550e+00 5.871212121212120855e-02 1.172865307331945717e+00 1.156155655009999950e-01 1.132147484967167550e+00 -3.845349164569999978e-01
1.194006963620000000e-01 1.129455921329562518e+00 6.060606060606060080e-02 1.170659780052426102e+00 1.194006963620000000e-01 1.129455921329562518e+00 -3.829072759880000065e-01
1.231854090519999972e-01 1.126642714336226092e+00 6.250000000000000000e-02 1.168468681380930851e+00 1.231854090519999972e-01 1.126642714336226092e+00 -3.812284568359999848e-01
1.269697095510000096e-01 1.123468993862735577e+00 6.439393939393939226e-02 1.166292058515374652e+00 1.269697095510000096e-01 1.123468993862735577e+00 -3.794985567840000185e-01
1.307536154700000008e-01 1.120241499350874248e+00 6.628787878787878451e-02 1.164129956504508234e+00 1.307536154700000008e-01 1.120241499350874248e+00 -3.777176691679999809e-01
1.345371371409999905e-01 1.117390022405548411e+00 6.818181818181817677e-02 1.161982418253426186e+00 1.345371371409999905e-01 1.117390022405548411e+00 -3.758858918660000215e-01
1.383202784579999900e-01 1.115045724401816818e+00 7.007575757575756903e-02 1.159849484529538843e+00 1.383202784579999900e-01 1.115045724401816818e+00 -3.740033272270000264e-01
1.421030560669999943e-01 1.112713776669483234e+00 7.196969696969697516e-02 1.157731193968994265e+00 1.421030560669999943e-01 1.112713776669483234e+00 -3.720700730900000086e-01
1.458854896439999993e-01 1.110279335191546535e+00 7.386363636363635354e-02 1.155627583083557397e+00 1.458854896439999993e-01 1.110279335191546535e+00 -3.700862272930000030e-01
1.496676020440000088e-01 1.107695734247628350e+00 7.575757575757575968e-02 1.153538686267936209e+00 1.496676020440000088e-01 1.107695734247628350e+00 -3.680518876760000002e-01
1.534494194440000070e-01 1.104951092155120440e+00 7.765151515151515194e-02 1.151464535807553702e+00 1.534494194440000070e-01 1.104951092155120440e+00 -3.659671520769999797e-01
1.572309714890000043e-01 1.102238208090371874e+00 7.954545454545454419e-02 1.149405161886762228e+00 1.572309714890000043e-01 1.102238208090371874e+00 -3.638321183320000207e-01
1.610122914359999879e-01 1.100062471002962061e+00 8.143939393939393645e-02 1.147360592597497453e+00 1.610122914359999879e-01 1.100062471002962061e+00 -3.616468842810000028e-01
1.647934163049999956e-01 1.098577282049250980e+00 8.333333333333332871e-02 1.145330853948366867e+00 1.647934163049999956e-01 1.098577282049250980e+00 -3.594115477600000053e-01
1.685743870139999878e-01 1.097530967213147468e+00 8.522727272727273484e-02 1.143315969874165949e+00 1.685743870139999878e-01 1.097530967213147468e+00 -3.571262066079999853e-01
1.723552485339999996e-01 1.095815221108088267e+00 8.712121212121211322e-02 1.141315962245826654e+00 1.723552485339999996e-01 1.095815221108088267e+00 -3.547909586599999887e-01
1.761360500230000070e-01 1.092912051972566356e+00 8.901515151515150548e-02 1.139330850880784451e+00 1.761360500230000070e-01 1.092912051972566356e+00 -3.524059017549999728e-01
1.799168449770000011e-01 1.089752579214059658e+00 9.090909090909091161e-02 1.137360653553764589e+00 1.799168449770000011e-01 1.089752579214059658e+00 -3.499711337290000168e-01
1.836976913710000048e-01 1.086852176437576256e+00 9.280303030303030387e-02 1.135405386007983353e+00 1.836976913710000048e-01 1.086852176437576256e+00 -3.474867524190000112e-01
1.874786517990000012e-01 1.084134398821568812e+00 9.469696969696969613e-02 1.133465061966758336e+00 1.874786517990000012e-01 1.084134398821568812e+00 -3.449528556609999796e-01
1.912597936160000123e-01 1.081371957471811251e+00 9.659090909090908839e-02 1.131539693145524161e+00 1.912597936160000123e-01 1.081371957471811251e+00 -3.423695412919999792e-01
1.950411890819999938e-01 1.078714316316176980e+00 9.848484848484848064e-02 1.129629289264247216e+00 1.950411890819999938e-01 1.078714316316176980e+00 -3.397369071470000002e-01
1.988229154970000134e-01 1.076022499936147403e+00 1.003787878787878868e-01 1.127733858060237182e+00 1.988229154970000134e-01 1.076022499936147403e+00 -3.370550510620000106e-01
2.026050553440000013e-01 1.073200020653259035e+00 1.022727272727272652e-01 1.125853405301349142e+00 2.026050553440000013e-01 1.073200020653259035e+00 -3.343240708729999788e-01
2.063876964240000111e-01 1.070193504557064967e+00 1.041666666666666574e-01 1.123987934799570487e+00 2.063876964240000111e-01 1.070193504557064967e+00 -3.315440644159999839e-01
2.101709319910000096e-01 1.067070394997773120e+00 1.060606060606060635e-01 1.122137448424989303e+00 2.101709319910000096e-01 1.067070394997773120e+00 -3.287151295260000161e-01
2.139548608909999927e-01 1.063973977160286744e+00 1.079545454545454419e-01 1.120301946120136227e+00 2.139548608909999927e-01 1.063973977160286744e+00 -3.258373640369999769e-01
2.177395876909999917e-01 1.061052526916837824e+00 1.098484848484848481e-01 1.118481425914699789e+00 2.177395876909999917e-01 1.061052526916837824e+00 -3.229108657850000008e-01
2.215252228140000001e-01 1.058425064214267408e+00 1.117424242424242403e-01 1.116675883940602354e+00 2.215252228140000001e-01 1.058425064214267408e+00 -3.199357326039999894e-01
2.253118826659999963e-01 1.056093499212305442e+00 1.136363636363636187e-01 1.114885314447437326e+00 2.253118826659999963e-01 1.056093499212305442e+00 -3.169120623300000217e-01
2.290996897650000030e-01 1.054208439045692502e+00 1.155303030303030248e-01 1.113109709818260740e+00 2.290996897650000030e-01 1.054208439045692502e+00 -3.138399527949999879e-01
2.328887728700000104e-01 1.052563201512378921e+00 1.174242424242424171e-01 1.111349060585728354e+00 2.328887728700000104e-01 1.052563201512378921e+00 -3.107195018350000226e-01
