nan nan 0.000000000000000000e+00 1.020507476518502488e+00 nan nan nan
1.651714197830000085e-03 9.901968162317892341e-01 1.666666666666666557e-03 1.018440248143140936e+00 1.651714197830000085e-03 9.901968162317892341e-01 -3.749859549030000183e-01
4.956391642529999787e-03 1.021664517564650154e+00 3.333333333333333114e-03 1.016375433096539771e+00 4.956391642529999787e-03 1.021664517564650154e+00 -3.749449613740000187e-01
8.263514921850000430e-03 1.031244704380730015e+00 4.999999999999999237e-03 1.014313137752136829e+00 8.263514921850000430e-03 1.031244704380730015e+00 -3.748780971919999927e-01
1.157298005999999983e-02 1.033873252214873917e+00 6.666666666666666227e-03 1.012253467029172738e+00 1.157298005999999983e-02 1.033873252214873917e+00 -3.747852343890000215e-01
1.488468419609999954e-02 1.033905698728759370e+00 8.333333333333333218e-03 1.010196524384389782e+00 1.488468419609999954e-02 1.033905698728759370e+00 -3.746662449970000197e-01
1.819852561030000163e-02 1.032438240467099089e+00 9.999999999999998473e-03 1.008142411804116900e+00 1.819852561030000163e-02 1.032438240467099089e+00 -3.745210010500000242e-01
2.151440374960000151e-02 1.030085023234217578e+00 1.166666666666666546e-02 1.006091229796741482e+00 2.151440374960000151e-02 1.030085023234217578e+00 -3.743493745790000271e-01
2.483221925479999967e-02 1.027187344726728346e+00 1.333333333333333245e-02 1.004043077385570193e+00 2.483221925479999967e-02 1.027187344726728346e+00 -3.741512376169999765e-01
2.815187398680000022e-02 1.024069603621759583e+00 1.499999999999999944e-02 1.001998052102073489e+00 2.815187398680000022e-02 1.024069603621759583e+00 -3.739264621949999756e-01
3.147327105350000015e-02 1.020617564960566437e+00 1.666666666666666644e-02 9.999562499795187076e-01 3.147327105350000015e-02 1.020617564960566437e+00 -3.736749203479999837e-01
3.479631483770000144e-02 1.017094448526051131e+00 1.833333333333333343e-02 9.979177655469898545e-01 3.479631483770000144e-02 1.017094448526051131e+00 -3.733964841049999817e-01
3.812091102399999681e-02 1.013320943488324355e+00 1.999999999999999695e-02 9.958826918237921877e-01 3.812091102399999681e-02 1.013320943488324355e+00 -3.730910255000000064e-01
