a/c,a/t,c/b,phi,F,Mg
0.2,0.42727,0.2,1.428,1.40731,1.3993
0.2,0.42727,0.2,1.5708,1.41421,1.39927
0.2,0.42727,0.2,1.7136,1.40731,1.3993
0.2,0.42727,0.2,1.8564,1.38684,1.39965
0.2,0.42727,0.2,1.9992,1.35341,1.40115
0.2,0.42727,0.2,2.14199,1.30782,1.40505
0.2,0.42727,0.2,2.28479,1.25067,1.41296
0.2,0.42727,0.2,2.42759,1.18201,1.42659
0.2,0.42727,0.2,2.57039,1.10096,1.44767
0.2,0.42727,0.2,2.71319,1.00571,1.47765
0.2,0.42727,0.2,2.85599,0.8955,1.51759
0.2,0.42727,0.2,2.99879,0.78249,1.56798
0.2,0.42727,0.2,3.14159,0.73611,1.62861
0.2,0.46818,0.2,0,0.77306,1.70861
0.2,0.46818,0.2,0.1428,0.81966,1.64078
0.2,0.46818,0.2,0.2856,0.93588,1.5844
0.2,0.46818,0.2,0.4284,1.04902,1.53971
0.2,0.46818,0.2,0.5712,1.14662,1.50616
0.2,0.46818,0.2,0.714,1.22966,1.48258
0.2,0.46818,0.2,0.8568,1.30012,1.46733
0.2,0.46818,0.2,0.9996,1.35894,1.45848
0.2,0.46818,0.2,1.1424,1.40601,1.45411
0.2,0.46818,0.2,1.2852,1.44062,1.45244
0.2,0.46818,0.2,1.428,1.46185,1.45204
0.2,0.46818,0.2,1.5708,1.46902,1.45202
0.2,0.46818,0.2,1.7136,1.46185,1.45204
0.2,0.46818,0.2,1.8564,1.44062,1.45244
0.2,0.46818,0.2,1.9992,1.40601,1.45411
0.2,0.46818,0.2,2.14199,1.35894,1.45848
0.2,0.46818,0.2,2.28479,1.30012,1.46733
0.2,0.46818,0.2,2.42759,1.22966,1.48258
0.2,0.46818,0.2,2.57039,1.14662,1.50616
0.2,0.46818,0.2,2.71319,1.04902,1.53971
0.2,0.46818,0.2,2.85599,0.93588,1.5844
0.2,0.46818,0.2,2.99879,0.81966,1.64078
0.2,0.46818,0.2,3.14159,0.77306,1.70861
0.2,0.50909,0.2,0,0.81309,1.79525
0.2,0.50909,0.2,0.1428,0.85973,1.71923
0.2,0.50909,0.2,0.2856,0.97921,1.65605
0.2,0.50909,0.2,0.4284,1.09529,1.60597
0.2,0.50909,0.2,0.5712,1.19521,1.56838
0.2,0.50909,0.2,0.714,1.28022,1.54196
0.2,0.50909,0.2,0.8568,1.35249,1.52486
0.2,0.50909,0.2,0.9996,1.41301,1.51496
0.2,0.50909,0.2,1.1424,1.4616,1.51006
0.2,0.50909,0.2,1.2852,1.49744,1.50818
0.2,0.50909,0.2,1.428,1.51948,1.50774
0.2,0.50909,0.2,1.5708,1.52693,1.50771
0.2,0.50909,0.2,1.7136,1.51948,1.50774
0.2,0.50909,0.2,1.8564,1.49744,1.50818
0.2,0.50909,0.2,1.9992,1.4616,1.51006
0.2,0.50909,0.2,2.14199,1.41301,1.51496
0.2,0.50909,0.2,2.28479,1.35249,1.52486
0.2,0.50909,0.2,2.42759,1.28022,1.54196
0.2,0.50909,0.2,2.57039,1.19521,1.56838
0.2,0.50909,0.2,2.71319,1.09529,1.60597
0.2,0.50909,0.2,2.85599,0.97921,1.65605
0.2,0.50909,0.2,2.99879,0.85973,1.71923
0.2,0.50909,0.2,3.14159,0.81309,1.79525
0.2,0.55,0.2,0,0.85609,1.88823
0.2,0.55,0.2,0.1428,0.90255,1.80301
0.2,0.55,0.2,0.2856,1.02527,1.73218
0.2,0.55,0.2,0.4284,1.14425,1.67603
0.2,0.55,0.2,0.5712,1.24641,1.63388
0.2,0.55,0.2,0.714,1.33332,1.60426
0.2,0.55,0.2,0.8568,1.40736,1.58509
0.2,0.55,0.2,0.9996,1.46957,1.57398
0.2,0.55,0.2,1.1424,1.51973,1.56849
0.2,0.55,0.2,1.2852,1.55683,1.56639
0.2,0.55,0.2,1.428,1.57971,1.56589
0.2,0.55,0.2,1.5708,1.58745,1.56586
0.2,0.55,0.2,1.7136,1.57971,1.56589
0.2,0.55,0.2,1.8564,1.55683,1.56639
0.2,0.55,0.2,1.9992,1.51973,1.56849
0.2,0.55,0.2,2.14199,1.46957,1.57398
0.2,0.55,0.2,2.28479,1.40736,1.58509
0.2,0.55,0.2,2.42759,1.33332,1.60426
0.2,0.55,0.2,2.57039,1.24641,1.63388
0.2,0.55,0.2,2.71319,1.14425,1.67603
0.2,0.55,0.2,2.85599,1.02527,1.73218
0.2,0.55,0.2,2.99879,0.90255,1.80301
0.2,0.55,0.2,3.14159,0.85609,1.88823
0.2,0.59091,0.2,0,0.9019,1.98724
0.2,0.59091,0.2,0.1428,0.94793,1.89172
0.2,0.59091,0.2,0.2856,1.07383,1.81234
0.2,0.59091,0.2,0.4284,1.19558,1.74941
0.2,0.59091,0.2,0.5712,1.29984,1.70218
0.2,0.59091,0.2,0.714,1.38853,1.66898
0.2,0.59091,0.2,0.8568,1.46427,1.6475
0.2,0.59091,0.2,0.9996,1.52815,1.63505
0.2,0.59091,0.2,1.1424,1.57987,1.62889
0.2,0.59091,0.2,1.2852,1.61828,1.62653
0.2,0.59091,0.2,1.428,1.64202,1.62598
0.2,0.59091,0.2,1.5708,1.65006,1.62594
0.2,0.59091,0.2,1.7136,1.64202,1.62598
0.2,0.59091,0.2,1.8564,1.61828,1.62653
0.2,0.59091,0.2,1.9992,1.57987,1.62889
0.2,0.59091,0.2,2.14199,1.52815,1.63505
0.2,0.59091,0.2,2.28479,1.46427,1.6475
0.2,0.59091,0.2,2.42759,1.38853,1.66898
0.2,0.59091,0.2,2.57039,1.29984,1.70218
0.2,0.59091,0.2,2.71319,1.19558,1.74941
0.2,0.59091,0.2,2.85599,1.07383,1.81234
0.2,0.59091,0.2,2.99879,0.94793,1.89172
0.2,0.59091,0.2,3.14159,0.9019,1.98724
0.2,0.63182,0.2,0,0.95037,2.09187
0.2,0.63182,0.2,0.1428,0.99567,1.98493
0.2,0.63182,0.2,0.2856,1.12459,1.89606
0.2,0.63182,0.2,0.4284,1.24894,1.82561
0.2,0.63182,0.2,0.5712,1.35511,1.77273
0.2,0.63182,0.2,0.714,1.44541,1.73556
0.2,0.63182,0.2,0.8568,1.52273,1.71151
0.2,0.63182,0.2,0.9996,1.58823,1.69757
0.2,0.63182,0.2,1.1424,1.64149,1.69068
0.2,0.63182,0.2,1.2852,1.6812,1.68804
0.2,0.63182,0.2,1.428,1.70582,1.68742
0.2,0.63182,0.2,1.5708,1.71417,1.68738
0.2,0.63182,0.2,1.7136,1.70582,1.68742
0.2,0.63182,0.2,1.8564,1.6812,1.68804
0.2,0.63182,0.2,1.9992,1.64149,1.69068
0.2,0.63182,0.2,2.14199,1.58823,1.69757
0.2,0.63182,0.2,2.28479,1.52273,1.71151
0.2,0.63182,0.2,2.42759,1.44541,1.73556
0.2,0.63182,0.2,2.57039,1.35511,1.77273
0.2,0.63182,0.2,2.71319,1.24894,1.82561
0.2,0.63182,0.2,2.85599,1.12459,1.89606
0.2,0.63182,0.2,2.99879,0.99567,1.98493
0.2,0.63182,0.2,3.14159,0.95037,2.09187
0.2,0.67273,0.2,0,1.00127,2.20164
0.2,0.67273,0.2,0.1428,1.04549,2.08212
0.2,0.67273,0.2,0.2856,1.17724,1.98279
0.2,0.67273,0.2,0.4284,1.30395,1.90405
0.2,0.67273,0.2,0.5712,1.41178,1.84495
0.2,0.67273,0.2,0.714,1.50347,1.80341
0.2,0.67273,0.2,0.8568,1.58221,1.77653
0.2,0.67273,0.2,0.9996,1.64922,1.76095
0.2,0.67273,0.2,1.1424,1.704,1.75325
0.2,0.67273,0.2,1.2852,1.74501,1.7503
0.2,0.67273,0.2,1.428,1.77051,1.74961
0.2,0.67273,0.2,1.5708,1.77917,1.74956
0.2,0.67273,0.2,1.7136,1.77051,1.74961
0.2,0.67273,0.2,1.8564,1.74501,1.7503
0.2,0.67273,0.2,1.9992,1.704,1.75325
0.2,0.67273,0.2,2.14199,1.64922,1.76095
0.2,0.67273,0.2,2.28479,1.58221,1.77653
0.2,0.67273,0.2,2.42759,1.50347,1.80341
0.2,0.67273,0.2,2.57039,1.41178,1.84495
0.2,0.67273,0.2,2.71319,1.30395,1.90405
0.2,0.67273,0.2,2.85599,1.17724,1.98279
0.2,0.67273,0.2,2.99879,1.04549,2.08212
0.2,0.67273,0.2,3.14159,1.00127,2.20164
0.2,0.71364,0.2,0,1.05435,2.31596
0.2,0.71364,0.2,0.1428,1.09712,2.18268
0.2,0.71364,0.2,0.2856,1.23143,2.07191
0.2,0.71364,0.2,0.4284,1.36018,1.98411
0.2,0.71364,0.2,0.5712,1.46935,1.91821
0.2,0.71364,0.2,0.714,1.56216,1.87188
0.2,0.71364,0.2,0.8568,1.64213,1.8419
0.2,0.71364,0.2,0.9996,1.71054,1.82453
0.2,0.71364,0.2,1.1424,1.76675,1.81594
0.2,0.71364,0.2,1.2852,1.80904,1.81265
0.2,0.71364,0.2,1.428,1.83542,1.81188
0.2,0.71364,0.2,1.5708,1.8444,1.81183
0.2,0.71364,0.2,1.7136,1.83542,1.81188
0.2,0.71364,0.2,1.8564,1.80904,1.81265
0.2,0.71364,0.2,1.9992,1.76675,1.81594
0.2,0.71364,0.2,2.14199,1.71054,1.82453
0.2,0.71364,0.2,2.28479,1.64213,1.8419
0.2,0.71364,0.2,2.42759,1.56216,1.87188
0.2,0.71364,0.2,2.57039,1.46935,1.91821
0.2,0.71364,0.2,2.71319,1.36018,1.98411
0.2,0.71364,0.2,2.85599,1.23143,2.07191
0.2,0.71364,0.2,2.99879,1.09712,2.18268
0.2,0.71364,0.2,3.14159,1.05435,2.31596
0.2,0.75455,0.2,0,1.10931,2.43417
0.2,0.75455,0.2,0.1428,1.15021,2.28594
0.2,0.75455,0.2,0.2856,1.28675,2.16275
0.2,0.75455,0.2,0.4284,1.41716,2.0651
0.2,0.75455,0.2,0.5712,1.5273,1.9918
0.2,0.75455,0.2,0.714,1.62092,1.94028
0.2,0.75455,0.2,0.8568,1.70187,1.90694
0.2,0.75455,0.2,0.9996,1.77152,1.88762
0.2,0.75455,0.2,1.1424,1.82909,1.87807
0.2,0.75455,0.2,1.2852,1.87261,1.87441
0.2,0.75455,0.2,1.428,1.89986,1.87355
0.2,0.75455,0.2,1.5708,1.90915,1.87349
0.2,0.75455,0.2,1.7136,1.89986,1.87355
0.2,0.75455,0.2,1.8564,1.87261,1.87441
0.2,0.75455,0.2,1.9992,1.82909,1.87807
0.2,0.75455,0.2,2.14199,1.77152,1.88762
0.2,0.75455,0.2,2.28479,1.70187,1.90694
0.2,0.75455,0.2,2.42759,1.62092,1.94028
0.2,0.75455,0.2,2.57039,1.5273,1.9918
0.2,0.75455,0.2,2.71319,1.41716,2.0651
0.2,0.75455,0.2,2.85599,1.28675,2.16275
0.2,0.75455,0.2,2.99879,1.15021,2.28594
0.2,0.75455,0.2,3.14159,1.10931,2.43417
0.2,0.79545,0.2,0,1.16579,2.55546
0.2,0.79545,0.2,0.1428,1.20438,2.39111
0.2,0.79545,0.2,0.2856,1.34274,2.25452
0.2,0.79545,0.2,0.4284,1.47438,2.14625
0.2,0.79545,0.2,0.5712,1.58506,2.06499
0.2,0.79545,0.2,0.714,1.67912,2.00786
0.2,0.79545,0.2,0.8568,1.76077,1.9709
0.2,0.79545,0.2,0.9996,1.83146,1.94948
0.2,0.79545,0.2,1.1424,1.89028,1.93889
0.2,0.79545,0.2,1.2852,1.93498,1.93483
0.2,0.79545,0.2,1.428,1.96306,1.93388
0.2,0.79545,0.2,1.5708,1.97266,1.93381
0.2,0.79545,0.2,1.7136,1.96306,1.93388
0.2,0.79545,0.2,1.8564,1.93498,1.93483
0.2,0.79545,0.2,1.9992,1.89028,1.93889
0.2,0.79545,0.2,2.14199,1.83146,1.94948
0.2,0.79545,0.2,2.28479,1.76077,1.9709
0.2,0.79545,0.2,2.42759,1.67912,2.00786
0.2,0.79545,0.2,2.57039,1.58506,2.06499
0.2,0.79545,0.2,2.71319,1.47438,2.14625
0.2,0.79545,0.2,2.85599,1.34274,2.25452
0.2,0.79545,0.2,2.99879,1.20438,2.39111
0.2,0.79545,0.2,3.14159,1.16579,2.55546
0.2,0.83636,0.2,0,1.22338,2.67891
0.2,0.83636,0.2,0.1428,1.25918,2.49731
0.2,0.83636,0.2,0.2856,1.39891,2.34639
0.2,0.83636,0.2,0.4284,1.53127,2.22675
0.2,0.83636,0.2,0.5712,1.64201,2.13696
0.2,0.83636,0.2,0.714,1.73609,2.07384
0.2,0.83636,0.2,0.8568,1.81813,2.03299
0.2,0.83636,0.2,0.9996,1.88965,2.00932
0.2,0.83636,0.2,1.1424,1.94956,1.99762
0.2,0.83636,0.2,1.2852,1.99536,1.99314
0.2,0.83636,0.2,1.428,2.02425,1.99208
0.2,0.83636,0.2,1.5708,2.03414,1.99201
0.2,0.83636,0.2,1.7136,2.02425,1.99208
0.2,0.83636,0.2,1.8564,1.99536,1.99314
0.2,0.83636,0.2,1.9992,1.94956,1.99762
0.2,0.83636,0.2,2.14199,1.88965,2.00932
0.2,0.83636,0.2,2.28479,1.81813,2.03299
0.2,0.83636,0.2,2.42759,1.73609,2.07384
0.2,0.83636,0.2,2.57039,1.64201,2.13696
0.2,0.83636,0.2,2.71319,1.53127,2.22675
0.2,0.83636,0.2,2.85599,1.39891,2.34639
0.2,0.83636,0.2,2.99879,1.25918,2.49731
0.2,0.83636,0.2,3.14159,1.22338,2.67891
0.2,0.87727,0.2,0,1.28159,2.80346
0.2,0.87727,0.2,0.1428,1.31411,2.60355
0.2,0.87727,0.2,0.2856,1.45468,2.4374
0.2,0.87727,0.2,0.4284,1.5872,2.3057
0.2,0.87727,0.2,0.5712,1.69747,2.20684
0.2,0.87727,0.2,0.714,1.79113,2.13735
0.2,0.87727,0.2,0.8568,1.8732,2.09239
0.2,0.87727,0.2,0.9996,1.94528,2.06633
0.2,0.87727,0.2,1.1424,2.00613,2.05345
0.2,0.87727,0.2,1.2852,2.05293,2.04852
0.2,0.87727,0.2,1.428,2.08258,2.04735
0.2,0.87727,0.2,1.5708,2.09274,2.04728
0.2,0.87727,0.2,1.7136,2.08258,2.04735
0.2,0.87727,0.2,1.8564,2.05293,2.04852
0.2,0.87727,0.2,1.9992,2.00613,2.05345
0.2,0.87727,0.2,2.14199,1.94528,2.06633
0.2,0.87727,0.2,2.28479,1.8732,2.09239
0.2,0.87727,0.2,2.42759,1.79113,2.13735
0.2,0.87727,0.2,2.57039,1.69747,2.20684
0.2,0.87727,0.2,2.71319,1.5872,2.3057
0.2,0.87727,0.2,2.85599,1.45468,2.4374
0.2,0.87727,0.2,2.99879,1.31411,2.60355
0.2,0.87727,0.2,3.14159,1.28159,2.80346
0.2,0.91818,0.2,0,1.33987,2.92789
0.2,0.91818,0.2,0.1428,1.3686,2.70869
0.2,0.91818,0.2,0.2856,1.50943,2.52651
0.2,0.91818,0.2,0.4284,1.6415,2.3821
0.2,0.91818,0.2,0.5712,1.75072,2.2737
0.2,0.91818,0.2,0.714,1.84345,2.19751
0.2,0.91818,0.2,0.8568,1.92517,2.14821
0.2,0.91818,0.2,0.9996,1.99754,2.11964
0.2,0.91818,0.2,1.1424,2.05913,2.10551
0.2,0.91818,0.2,1.2852,2.10682,2.1001
0.2,0.91818,0.2,1.428,2.13716,2.09883
0.2,0.91818,0.2,1.5708,2.14759,2.09874
0.2,0.91818,0.2,1.7136,2.13716,2.09883
0.2,0.91818,0.2,1.8564,2.10682,2.1001
0.2,0.91818,0.2,1.9992,2.05913,2.10551
0.2,0.91818,0.2,2.14199,1.99754,2.11964
0.2,0.91818,0.2,2.28479,1.92517,2.14821
0.2,0.91818,0.2,2.42759,1.84345,2.19751
0.2,0.91818,0.2,2.57039,1.75072,2.2737
0.2,0.91818,0.2,2.71319,1.6415,2.3821
0.2,0.91818,0.2,2.85599,1.50943,2.52651
0.2,0.91818,0.2,2.99879,1.3686,2.70869
0.2,0.91818,0.2,3.14159,1.33987,2.92789
0.2,0.95909,0.2,0,1.39757,3.05081
0.2,0.95909,0.2,0.1428,1.42201,2.81147
0.2,0.95909,0.2,0.2856,1.56247,2.61256
0.2,0.95909,0.2,0.4284,1.69343,2.45489
0.2,0.95909,0.2,0.5712,1.80098,2.33654
0.2,0.95909,0.2,0.714,1.89227,2.25335
0.2,0.95909,0.2,0.8568,1.97321,2.19952
0.2,0.95909,0.2,0.9996,2.04555,2.16833
0.2,0.95909,0.2,1.1424,2.10767,2.15291
0.2,0.95909,0.2,1.2852,2.15611,2.147
0.2,0.95909,0.2,1.428,2.18707,2.14561
0.2,0.95909,0.2,1.5708,2.19773,2.14551
0.2,0.95909,0.2,1.7136,2.18707,2.14561
0.2,0.95909,0.2,1.8564,2.15611,2.147
0.2,0.95909,0.2,1.9992,2.10767,2.15291
0.2,0.95909,0.2,2.14199,2.04555,2.16833
0.2,0.95909,0.2,2.28479,1.97321,2.19952
0.2,0.95909,0.2,2.42759,1.89227,2.25335
0.2,0.95909,0.2,2.57039,1.80098,2.33654
0.2,0.95909,0.2,2.71319,1.69343,2.45489
0.2,0.95909,0.2,2.85599,1.56247,2.61256
