a/c,a/t,c/b,phi,F,Mg
0.2,0.22857,0.2,1.4586,1.20153,1.19837
0.2,0.22857,0.2,1.5708,1.20517,1.19837
0.2,0.22857,0.2,1.683,1.20153,1.19837
0.2,0.22857,0.2,1.7952,1.19067,1.19846
0.2,0.22857,0.2,1.9074,1.17273,1.19881
0.2,0.22857,0.2,2.0196,1.14791,1.19976
0.2,0.22857,0.2,2.1318,1.11642,1.2017
0.2,0.22857,0.2,2.24399,1.07838,1.20511
0.2,0.22857,0.2,2.35619,1.03379,1.21053
0.2,0.22857,0.2,2.46839,0.98244,1.21846
0.2,0.22857,0.2,2.58059,0.92385,1.22941
0.2,0.22857,0.2,2.69279,0.85737,1.2438
0.2,0.22857,0.2,2.80499,0.78277,1.26195
0.2,0.22857,0.2,2.91719,0.7024,1.28405
0.2,0.22857,0.2,3.02939,0.62929,1.31015
0.2,0.22857,0.2,3.14159,0.60272,1.34012
0.2,0.26071,0.2,0,0.61899,1.3752
0.2,0.26071,0.2,0.1122,0.64567,1.34317
0.2,0.26071,0.2,0.2244,0.72006,1.31528
0.2,0.26071,0.2,0.3366,0.80184,1.29166
0.2,0.26071,0.2,0.4488,0.8777,1.27226
0.2,0.26071,0.2,0.561,0.94525,1.25689
0.2,0.26071,0.2,0.6732,1.0048,1.24519
0.2,0.26071,0.2,0.7854,1.057,1.23671
0.2,0.26071,0.2,0.8976,1.10235,1.23092
0.2,0.26071,0.2,1.0098,1.14109,1.22727
0.2,0.26071,0.2,1.122,1.17319,1.2252
0.2,0.26071,0.2,1.2342,1.19852,1.22419
0.2,0.26071,0.2,1.3464,1.21683,1.22381
0.2,0.26071,0.2,1.4586,1.22793,1.22372
0.2,0.26071,0.2,1.5708,1.23164,1.22371
0.2,0.26071,0.2,1.683,1.22793,1.22372
0.2,0.26071,0.2,1.7952,1.21683,1.22381
0.2,0.26071,0.2,1.9074,1.19852,1.22419
0.2,0.26071,0.2,2.0196,1.17319,1.2252
0.2,0.26071,0.2,2.1318,1.14109,1.22727
0.2,0.26071,0.2,2.24399,1.10235,1.23092
0.2,0.26071,0.2,2.35619,1.057,1.23671
0.2,0.26071,0.2,2.46839,1.0048,1.24519
0.2,0.26071,0.2,2.58059,0.94525,1.25689
0.2,0.26071,0.2,2.69279,0.8777,1.27226
0.2,0.26071,0.2,2.80499,0.80184,1.29166
0.2,0.26071,0.2,2.91719,0.72006,1.31528
0.2,0.26071,0.2,3.02939,0.64567,1.34317
0.2,0.26071,0.2,3.14159,0.61899,1.3752
0.2,0.29286,0.2,0,0.63733,1.41481
0.2,0.29286,0.2,0.1122,0.6641,1.3804
0.2,0.29286,0.2,0.2244,0.73989,1.35042
0.2,0.29286,0.2,0.3366,0.82322,1.32504
0.2,0.29286,0.2,0.4488,0.90045,1.3042
0.2,0.29286,0.2,0.561,0.96918,1.28767
0.2,0.29286,0.2,0.6732,1.02976,1.2751
0.2,0.29286,0.2,0.7854,1.08289,1.26599
0.2,0.29286,0.2,0.8976,1.12909,1.25977
0.2,0.29286,0.2,1.0098,1.16859,1.25585
0.2,0.29286,0.2,1.122,1.20137,1.25362
0.2,0.29286,0.2,1.2342,1.22725,1.25254
0.2,0.29286,0.2,1.3464,1.24599,1.25213
0.2,0.29286,0.2,1.4586,1.25734,1.25203
0.2,0.29286,0.2,1.5708,1.26115,1.25202
0.2,0.29286,0.2,1.683,1.25734,1.25203
0.2,0.29286,0.2,1.7952,1.24599,1.25213
0.2,0.29286,0.2,1.9074,1.22725,1.25254
0.2,0.29286,0.2,2.0196,1.20137,1.25362
0.2,0.29286,0.2,2.1318,1.16859,1.25585
0.2,0.29286,0.2,2.24399,1.12909,1.25977
0.2,0.29286,0.2,2.35619,1.08289,1.26599
0.2,0.29286,0.2,2.46839,1.02976,1.2751
0.2,0.29286,0.2,2.58059,0.96918,1.28767
0.2,0.29286,0.2,2.69279,0.90045,1.3042
0.2,0.29286,0.2,2.80499,0.82322,1.32504
0.2,0.29286,0.2,2.91719,0.73989,1.35042
0.2,0.29286,0.2,3.02939,0.6641,1.3804
0.2,0.29286,0.2,3.14159,0.63733,1.41481
0.2,0.325,0.2,0,0.65773,1.45892
0.2,0.325,0.2,0.1122,0.68455,1.42177
0.2,0.325,0.2,0.2244,0.76186,1.38941
0.2,0.325,0.2,0.3366,0.84686,1.362
0.2,0.325,0.2,0.4488,0.92556,1.3395
0.2,0.325,0.2,0.561,0.99556,1.32166
0.2,0.325,0.2,0.6732,1.05724,1.30808
0.2,0.325,0.2,0.7854,1.11137,1.29825
0.2,0.325,0.2,0.8976,1.15849,1.29153
0.2,0.325,0.2,1.0098,1.19882,1.2873
0.2,0.325,0.2,1.122,1.23233,1.28489
0.2,0.325,0.2,1.2342,1.25882,1.28372
0.2,0.325,0.2,1.3464,1.27801,1.28328
0.2,0.325,0.2,1.4586,1.28965,1.28318
0.2,0.325,0.2,1.5708,1.29356,1.28317
0.2,0.325,0.2,1.683,1.28965,1.28318
0.2,0.325,0.2,1.7952,1.27801,1.28328
0.2,0.325,0.2,1.9074,1.25882,1.28372
0.2,0.325,0.2,2.0196,1.23233,1.28489
0.2,0.325,0.2,2.1318,1.19882,1.2873
0.2,0.325,0.2,2.24399,1.15849,1.29153
0.2,0.325,0.2,2.35619,1.11137,1.29825
0.2,0.325,0.2,2.46839,1.05724,1.30808
0.2,0.325,0.2,2.58059,0.99556,1.32166
0.2,0.325,0.2,2.69279,0.92556,1.3395
0.2,0.325,0.2,2.80499,0.84686,1.362
0.2,0.325,0.2,2.91719,0.76186,1.38941
0.2,0.325,0.2,3.02939,0.68455,1.42177
0.2,0.325,0.2,3.14159,0.65773,1.45892
0.2,0.35714,0.2,0,0.68017,1.50749
0.2,0.35714,0.2,0.1122,0.707,1.46722
0.2,0.35714,0.2,0.2244,0.78593,1.43214
0.2,0.35714,0.2,0.3366,0.8727,1.40243
0.2,0.35714,0.2,0.4488,0.95296,1.37804
0.2,0.35714,0.2,0.561,1.02429,1.35871
0.2,0.35714,0.2,0.6732,1.08714,1.344
0.2,0.35714,0.2,0.7854,1.14233,1.33334
0.2,0.35714,0.2,0.8976,1.19041,1.32606
0.2,0.35714,0.2,1.0098,1.23163,1.32147
0.2,0.35714,0.2,1.122,1.26592,1.31886
0.2,0.35714,0.2,1.2342,1.29307,1.31759
0.2,0.35714,0.2,1.3464,1.31276,1.31711
0.2,0.35714,0.2,1.4586,1.32471,1.317
0.2,0.35714,0.2,1.5708,1.32872,1.31699
0.2,0.35714,0.2,1.683,1.32471,1.317
0.2,0.35714,0.2,1.7952,1.31276,1.31711
0.2,0.35714,0.2,1.9074,1.29307,1.31759
0.2,0.35714,0.2,2.0196,1.26592,1.31886
0.2,0.35714,0.2,2.1318,1.23163,1.32147
0.2,0.35714,0.2,2.24399,1.19041,1.32606
0.2,0.35714,0.2,2.35619,1.14233,1.33334
0.2,0.35714,0.2,2.46839,1.08714,1.344
0.2,0.35714,0.2,2.58059,1.02429,1.35871
0.2,0.35714,0.2,2.69279,0.95296,1.37804
0.2,0.35714,0.2,2.80499,0.8727,1.40243
0.2,0.35714,0.2,2.91719,0.78593,1.43214
0.2,0.35714,0.2,3.02939,0.707,1.46722
0.2,0.35714,0.2,3.14159,0.68017,1.50749
0.2,0.38929,0.2,0,0.70463,1.56045
0.2,0.38929,0.2,0.1122,0.73141,1.51667
0.2,0.38929,0.2,0.2244,0.81203,1.47853
0.2,0.38929,0.2,0.3366,0.90068,1.44623
0.2,0.38929,0.2,0.4488,0.98257,1.41971
0.2,0.38929,0.2,0.561,1.05528,1.39869
0.2,0.38929,0.2,0.6732,1.11934,1.38269
0.2,0.38929,0.2,0.7854,1.17562,1.3711
0.2,0.38929,0.2,0.8976,1.22473,1.36319
0.2,0.38929,0.2,1.0098,1.26688,1.3582
0.2,0.38929,0.2,1.122,1.302,1.35536
0.2,0.38929,0.2,1.2342,1.32985,1.35399
0.2,0.38929,0.2,1.3464,1.35007,1.35346
0.2,0.38929,0.2,1.4586,1.36236,1.35334
0.2,0.38929,0.2,1.5708,1.36648,1.35333
0.2,0.38929,0.2,1.683,1.36236,1.35334
0.2,0.38929,0.2,1.7952,1.35007,1.35346
0.2,0.38929,0.2,1.9074,1.32985,1.35399
0.2,0.38929,0.2,2.0196,1.302,1.35536
0.2,0.38929,0.2,2.1318,1.26688,1.3582
0.2,0.38929,0.2,2.24399,1.22473,1.36319
0.2,0.38929,0.2,2.35619,1.17562,1.3711
0.2,0.38929,0.2,2.46839,1.11934,1.38269
0.2,0.38929,0.2,2.58059,1.05528,1.39869
0.2,0.38929,0.2,2.69279,0.98257,1.41971
0.2,0.38929,0.2,2.80499,0.90068,1.44623
0.2,0.38929,0.2,2.91719,0.81203,1.47853
0.2,0.38929,0.2,3.02939,0.73141,1.51667
0.2,0.38929,0.2,3.14159,0.70463,1.56045
0.2,0.42143,0.2,0,0.73109,1.61774
0.2,0.42143,0.2,0.1122,0.75775,1.57002
0.2,0.42143,0.2,0.2244,0.84013,1.52845
0.2,0.42143,0.2,0.3366,0.93071,1.49325
0.2,0.42143,0.2,0.4488,1.01427,1.46435
0.2,0.42143,0.2,0.561,1.08841,1.44144
0.2,0.42143,0.2,0.6732,1.15371,1.42401
0.2,0.42143,0.2,0.7854,1.21113,1.41137
0.2,0.42143,0.2,0.8976,1.26128,1.40275
0.2,0.42143,0.2,1.0098,1.30441,1.39731
0.2,0.42143,0.2,1.122,1.34041,1.39422
0.2,0.42143,0.2,1.2342,1.36899,1.39272
0.2,0.42143,0.2,1.3464,1.38978,1.39215
0.2,0.42143,0.2,1.4586,1.40242,1.39202
0.2,0.42143,0.2,1.5708,1.40666,1.39201
0.2,0.42143,0.2,1.683,1.40242,1.39202
0.2,0.42143,0.2,1.7952,1.38978,1.39215
0.2,0.42143,0.2,1.9074,1.36899,1.39272
0.2,0.42143,0.2,2.0196,1.34041,1.39422
0.2,0.42143,0.2,2.1318,1.30441,1.39731
0.2,0.42143,0.2,2.24399,1.26128,1.40275
0.2,0.42143,0.2,2.35619,1.21113,1.41137
0.2,0.42143,0.2,2.46839,1.15371,1.42401
0.2,0.42143,0.2,2.58059,1.08841,1.44144
0.2,0.42143,0.2,2.69279,1.01427,1.46435
0.2,0.42143,0.2,2.80499,0.93071,1.49325
0.2,0.42143,0.2,2.91719,0.84013,1.52845
0.2,0.42143,0.2,3.02939,0.75775,1.57002
0.2,0.42143,0.2,3.14159,0.73109,1.61774
0.2,0.45357,0.2,0,0.75951,1.67927
0.2,0.45357,0.2,0.1122,0.78597,1.62717
0.2,0.45357,0.2,0.2244,0.87014,1.58179
0.2,0.45357,0.2,0.3366,0.96271,1.54336
0.2,0.45357,0.2,0.4488,1.04798,1.5118
0.2,0.45357,0.2,0.561,1.12355,1.48679
0.2,0.45357,0.2,0.6732,1.19011,1.46775
0.2,0.45357,0.2,0.7854,1.24868,1.45396
0.2,0.45357,0.2,0.8976,1.29991,1.44455
0.2,0.45357,0.2,1.0098,1.34404,1.43861
0.2,0.45357,0.2,1.122,1.38095,1.43523
0.2,0.45357,0.2,1.2342,1.4103,1.43359
0.2,0.45357,0.2,1.3464,1.43168,1.43297
0.2,0.45357,0.2,1.4586,1.4447,1.43283
0.2,0.45357,0.2,1.5708,1.44907,1.43282
0.2,0.45357,0.2,1.683,1.4447,1.43283
0.2,0.45357,0.2,1.7952,1.43168,1.43297
0.2,0.45357,0.2,1.9074,1.4103,1.43359
0.2,0.45357,0.2,2.0196,1.38095,1.43523
0.2,0.45357,0.2,2.1318,1.34404,1.43861
0.2,0.45357,0.2,2.24399,1.29991,1.44455
0.2,0.45357,0.2,2.35619,1.24868,1.45396
0.2,0.45357,0.2,2.46839,1.19011,1.46775
0.2,0.45357,0.2,2.58059,1.12355,1.48679
0.2,0.45357,0.2,2.69279,1.04798,1.5118
0.2,0.45357,0.2,2.80499,0.96271,1.54336
0.2,0.45357,0.2,2.91719,0.87014,1.58179
0.2,0.45357,0.2,3.02939,0.78597,1.62717
0.2,0.45357,0.2,3.14159,0.75951,1.67927
0.2,0.48571,0.2,0,0.78985,1.74495
0.2,0.48571,0.2,0.1122,0.816,1.688
0.2,0.48571,0.2,0.2244,0.90201,1.63839
0.2,0.48571,0.2,0.3366,0.99659,1.59638
0.2,0.48571,0.2,0.4488,1.08358,1.56189
0.2,0.48571,0.2,0.561,1.16058,1.53455
0.2,0.48571,0.2,0.6732,1.22839,1.51374
0.2,0.48571,0.2,0.7854,1.28811,1.49866
0.2,0.48571,0.2,0.8976,1.34043,1.48837
0.2,0.48571,0.2,1.0098,1.38558,1.48188
0.2,0.48571,0.2,1.122,1.42343,1.47819
0.2,0.48571,0.2,1.2342,1.45359,1.4764
0.2,0.48571,0.2,1.3464,1.47558,1.47572
0.2,0.48571,0.2,1.4586,1.48898,1.47556
0.2,0.48571,0.2,1.5708,1.49349,1.47555
0.2,0.48571,0.2,1.683,1.48898,1.47556
0.2,0.48571,0.2,1.7952,1.47558,1.47572
0.2,0.48571,0.2,1.9074,1.45359,1.4764
0.2,0.48571,0.2,2.0196,1.42343,1.47819
0.2,0.48571,0.2,2.1318,1.38558,1.48188
0.2,0.48571,0.2,2.24399,1.34043,1.48837
0.2,0.48571,0.2,2.35619,1.28811,1.49866
0.2,0.48571,0.2,2.46839,1.22839,1.51374
0.2,0.48571,0.2,2.58059,1.16058,1.53455
0.2,0.48571,0.2,2.69279,1.08358,1.56189
0.2,0.48571,0.2,2.80499,0.99659,1.59638
0.2,0.48571,0.2,2.91719,0.90201,1.63839
0.2,0.48571,0.2,3.02939,0.816,1.688
0.2,0.48571,0.2,3.14159,0.78985,1.74495
0.2,0.51786,0.2,0,0.82206,1.81465
0.2,0.51786,0.2,0.1122,0.8478,1.75236
0.2,0.51786,0.2,0.2244,0.93563,1.6981
0.2,0.51786,0.2,0.3366,1.03223,1.65215
0.2,0.51786,0.2,0.4488,1.12092,1.61442
0.2,0.51786,0.2,0.561,1.19933,1.58451
0.2,0.51786,0.2,0.6732,1.26837,1.56175
0.2,0.51786,0.2,0.7854,1.32923,1.54526
0.2,0.51786,0.2,0.8976,1.38264,1.53401
0.2,0.51786,0.2,1.0098,1.42883,1.5269
0.2,0.51786,0.2,1.122,1.46763,1.52287
0.2,0.51786,0.2,1.2342,1.49861,1.52091
0.2,0.51786,0.2,1.3464,1.52125,1.52017
0.2,0.51786,0.2,1.4586,1.53506,1.51999
0.2,0.51786,0.2,1.5708,1.5397,1.51998
0.2,0.51786,0.2,1.683,1.53506,1.51999
0.2,0.51786,0.2,1.7952,1.52125,1.52017
0.2,0.51786,0.2,1.9074,1.49861,1.52091
0.2,0.51786,0.2,2.0196,1.46763,1.52287
0.2,0.51786,0.2,2.1318,1.42883,1.5269
0.2,0.51786,0.2,2.24399,1.38264,1.53401
0.2,0.51786,0.2,2.35619,1.32923,1.54526
0.2,0.51786,0.2,2.46839,1.26837,1.56175
0.2,0.51786,0.2,2.58059,1.19933,1.58451
0.2,0.51786,0.2,2.69279,1.12092,1.61442
0.2,0.51786,0.2,2.80499,1.03223,1.65215
0.2,0.51786,0.2,2.91719,0.93563,1.6981
0.2,0.51786,0.2,3.02939,0.8478,1.75236
0.2,0.51786,0.2,3.14159,0.82206,1.81465
0.2,0.55,0.2,0,0.85609,1.88823
0.2,0.55,0.2,0.1122,0.88128,1.82009
0.2,0.55,0.2,0.2244,0.97092,1.76073
0.2,0.55,0.2,0.3366,1.06953,1.71045
0.2,0.55,0.2,0.4488,1.15988,1.66918
0.2,0.55,0.2,0.561,1.23965,1.63646
0.2,0.55,0.2,0.6732,1.30988,1.61156
0.2,0.55,0.2,0.7854,1.37185,1.59352
0.2,0.55,0.2,0.8976,1.42633,1.58121
0.2,0.55,0.2,1.0098,1.47356,1.57343
0.2,0.55,0.2,1.122,1.51333,1.56902
0.2,0.55,0.2,1.2342,1.54516,1.56688
0.2,0.55,0.2,1.3464,1.56845,1.56606
0.2,0.55,0.2,1.4586,1.58267,1.56587
0.2,0.55,0.2,1.5708,1.58745,1.56586
0.2,0.55,0.2,1.683,1.58267,1.56587
0.2,0.55,0.2,1.7952,1.56845,1.56606
0.2,0.55,0.2,1.9074,1.54516,1.56688
0.2,0.55,0.2,2.0196,1.51333,1.56902
0.2,0.55,0.2,2.1318,1.47356,1.57343
0.2,0.55,0.2,2.24399,1.42633,1.58121
0.2,0.55,0.2,2.35619,1.37185,1.59352
0.2,0.55,0.2,2.46839,1.30988,1.61156
0.2,0.55,0.2,2.58059,1.23965,1.63646
0.2,0.55,0.2,2.69279,1.15988,1.66918
0.2,0.55,0.2,2.80499,1.06953,1.71045
0.2,0.55,0.2,2.91719,0.97092,1.76073
0.2,0.55,0.2,3.02939,0.88128,1.82009
0.2,0.55,0.2,3.14159,0.85609,1.88823
0.2,0.58214,0.2,0,0.89186,1.96554
0.2,0.58214,0.2,0.1122,0.91635,1.891
0.2,0.58214,0.2,0.2244,1.00777,1.82607
0.2,0.58214,0.2,0.3366,1.10834,1.77109
0.2,0.58214,0.2,0.4488,1.20029,1.72594
0.2,0.58214,0.2,0.561,1.28136,1.69015
0.2,0.58214,0.2,0.6732,1.35272,1.66292
0.2,0.58214,0.2,0.7854,1.41575,1.64318
0.2,0.58214,0.2,0.8976,1.47128,1.62972
0.2,0.58214,0.2,1.0098,1.51954,1.62122
0.2,0.58214,0.2,1.122,1.56028,1.61639
0.2,0.58214,0.2,1.2342,1.59296,1.61404
0.2,0.58214,0.2,1.3464,1.61691,1.61315
0.2,0.58214,0.2,1.4586,1.63156,1.61295
0.2,0.58214,0.2,1.5708,1.6365,1.61293
0.2,0.58214,0.2,1.683,1.63156,1.61295
0.2,0.58214,0.2,1.7952,1.61691,1.61315
0.2,0.58214,0.2,1.9074,1.59296,1.61404
0.2,0.58214,0.2,2.0196,1.56028,1.61639
0.2,0.58214,0.2,2.1318,1.51954,1.62122
0.2,0.58214,0.2,2.24399,1.47128,1.62972
0.2,0.58214,0.2,2.35619,1.41575,1.64318
0.2,0.58214,0.2,2.46839,1.35272,1.66292
0.2,0.58214,0.2,2.58059,1.28136,1.69015
0.2,0.58214,0.2,2.69279,1.20029,1.72594
0.2,0.58214,0.2,2.80499,1.10834,1.77109
0.2,0.58214,0.2,2.91719,1.00777,1.82607
0.2,0.58214,0.2,3.02939,0.91635,1.891
0.2,0.58214,0.2,3.14159,0.89186,1.96554
0.2,0.61429,0.2,0,0.92929,2.04637
0.2,0.61429,0.2,0.1122,0.95293,1.96489
0.2,0.61429,0.2,0.2244,1.04606,1.89392
0.2,0.61429,0.2,0.3366,1.14851,1.83381
0.2,0.61429,0.2,0.4488,1.24199,1.78445
0.2,0.61429,0.2,0.561,1.32427,1.74533
0.2,0.61429,0.2,0.6732,1.39667,1.71556
0.2,0.61429,0.2,0.7854,1.4607,1.69399
0.2,0.61429,0.2,0.8976,1.51724,1.67927
0.2,0.61429,0.2,1.0098,1.56651,1.66998
0.2,0.61429,0.2,1.122,1.60821,1.6647
0.2,0.61429,0.2,1.2342,1.64175,1.66213
0.2,0.61429,0.2,1.3464,1.66638,1.66116
0.2,0.61429,0.2,1.4586,1.68147,1.66094
0.2,0.61429,0.2,1.5708,1.68655,1.66092
0.2,0.61429,0.2,1.683,1.68147,1.66094
0.2,0.61429,0.2,1.7952,1.66638,1.66116
0.2,0.61429,0.2,1.9074,1.64175,1.66213
0.2,0.61429,0.2,2.0196,1.60821,1.6647
0.2,0.61429,0.2,2.1318,1.56651,1.66998
0.2,0.61429,0.2,2.24399,1.51724,1.67927
0.2,0.61429,0.2,2.35619,1.4607,1.69399
0.2,0.61429,0.2,2.46839,1.39667,1.71556
0.2,0.61429,0.2,2.58059,1.32427,1.74533
0.2,0.61429,0.2,2.69279,1.24199,1.78445
0.2,0.61429,0.2,2.80499,1.14851,1.83381
0.2,0.61429,0.2,2.91719,1.04606,1.89392
0.2,0.61429,0.2,3.02939,0.95293,1.96489
0.2,0.61429,0.2,3.14159,0.92929,2.04637
0.2,0.64643,0.2,0,0.96828,2.13051
0.2,0.64643,0.2,0.1122,0.9909,2.04152
0.2,0.64643,0.2,0.2244,1.08565,1.964
0.2,0.64643,0.2,0.3366,1.1899,1.89835
0.2,0.64643,0.2,0.4488,1.28479,1.84445
0.2,0.64643,0.2,0.561,1.36816,1.80173
0.2,0.64643,0.2,0.6732,1.44151,1.76921
0.2,0.64643,0.2,0.7854,1.50647,1.74565
0.2,0.64643,0.2,0.8976,1.56395,1.72957
0.2,0.64643,0.2,1.0098,1.6142,1.71942
0.2,0.64643,0.2,1.122,1.65685,1.71366
0.2,0.64643,0.2,1.2342,1.69124,1.71086
0.2,0.64643,0.2,1.3464,1.71656,1.7098
