a/c,a/t,c/b,phi,F,Mg
0.2,0.1,0.2,0,0.55844,1.24562
0.2,0.1,0.2,0.06981,0.56682,1.22989
0.2,0.1,0.2,0.13963,0.59944,1.21536
0.2,0.1,0.2,0.20944,0.64387,1.20209
0.2,0.1,0.2,0.27925,0.69161,1.19009
0.2,0.1,0.2,0.34907,0.73858,1.17937
0.2,0.1,0.2,0.41888,0.78314,1.16991
0.2,0.1,0.2,0.48869,0.82476,1.16167
0.2,0.1,0.2,0.55851,0.86338,1.15461
0.2,0.1,0.2,0.62832,0.89908,1.14864
0.2,0.1,0.2,0.69813,0.932,1.1437
0.2,0.1,0.2,0.76794,0.96228,1.13968
0.2,0.1,0.2,0.83776,0.99002,1.1365
0.2,0.1,0.2,0.90757,1.01528,1.13404
0.2,0.1,0.2,0.97738,1.03811,1.1322
0.2,0.1,0.2,1.0472,1.05851,1.13089
0.2,0.1,0.2,1.11701,1.07648,1.12999
0.2,0.1,0.2,1.18682,1.09198,1.12941
0.2,0.1,0.2,1.25664,1.10498,1.12907
0.2,0.1,0.2,1.32645,1.11544,1.12889
0.2,0.1,0.2,1.39626,1.12333,1.12882
0.2,0.1,0.2,1.46608,1.12861,1.12879
0.2,0.1,0.2,1.53589,1.13125,1.12879
0.2,0.1,0.2,1.6057,1.13125,1.12879
0.2,0.1,0.2,1.67552,1.12861,1.12879
0.2,0.1,0.2,1.74533,1.12333,1.12882
0.2,0.1,0.2,1.81514,1.11544,1.12889
0.2,0.1,0.2,1.88496,1.10498,1.12907
0.2,0.1,0.2,1.95477,1.09198,1.12941
0.2,0.1,0.2,2.02458,1.07648,1.12999
0.2,0.1,0.2,2.0944,1.05851,1.13089
0.2,0.1,0.2,2.16421,1.03811,1.1322
0.2,0.1,0.2,2.23402,1.01528,1.13404
0.2,0.1,0.2,2.30383,0.99002,1.1365
0.2,0.1,0.2,2.37365,0.96228,1.13968
0.2,0.1,0.2,2.44346,0.932,1.1437
0.2,0.1,0.2,2.51327,0.89908,1.14864
0.2,0.1,0.2,2.58309,0.86338,1.15461
0.2,0.1,0.2,2.6529,0.82476,1.16167
0.2,0.1,0.2,2.72271,0.78314,1.16991
0.2,0.1,0.2,2.79253,0.73858,1.17937
0.2,0.1,0.2,2.86234,0.69161,1.19009
0.2,0.1,0.2,2.93215,0.64387,1.20209
0.2,0.1,0.2,3.00197,0.59944,1.21536
0.2,0.1,0.2,3.07178,0.56682,1.22989
0.2,0.1,0.2,3.14159,0.55844,1.24562
0.2,0.12,0.2,0,0.56313,1.25548
0.2,0.12,0.2,0.06981,0.57149,1.23941
0.2,0.12,0.2,0.13963,0.60428,1.22457
0.2,0.12,0.2,0.20944,0.64897,1.21101
0.2,0.12,0.2,0.27925,0.69699,1.19876
0.2,0.12,0.2,0.34907,0.74423,1.1878
0.2,0.12,0.2,0.41888,0.78904,1.17814
0.2,0.12,0.2,0.48869,0.83089,1.16973
0.2,0.12,0.2,0.55851,0.86972,1.16251
0.2,0.12,0.2,0.62832,0.90561,1.15642
0.2,0.12,0.2,0.69813,0.93872,1.15137
0.2,0.12,0.2,0.76794,0.96916,1.14726
0.2,0.12,0.2,0.83776,0.99706,1.14401
0.2,0.12,0.2,0.90757,1.02247,1.1415
0.2,0.12,0.2,0.97738,1.04543,1.13963
0.2,0.12,0.2,1.0472,1.06596,1.13828
0.2,0.12,0.2,1.11701,1.08404,1.13736
0.2,0.12,0.2,1.18682,1.09964,1.13677
0.2,0.12,0.2,1.25664,1.11273,1.13642
0.2,0.12,0.2,1.32645,1.12326,1.13624
0.2,0.12,0.2,1.39626,1.1312,1.13616
0.2,0.12,0.2,1.46608,1.13652,1.13614
0.2,0.12,0.2,1.53589,1.13918,1.13614
0.2,0.12,0.2,1.6057,1.13918,1.13614
0.2,0.12,0.2,1.67552,1.13652,1.13614
0.2,0.12,0.2,1.74533,1.1312,1.13616
0.2,0.12,0.2,1.81514,1.12326,1.13624
0.2,0.12,0.2,1.88496,1.11273,1.13642
0.2,0.12,0.2,1.95477,1.09964,1.13677
0.2,0.12,0.2,2.02458,1.08404,1.13736
0.2,0.12,0.2,2.0944,1.06596,1.13828
0.2,0.12,0.2,2.16421,1.04543,1.13963
0.2,0.12,0.2,2.23402,1.02247,1.1415
0.2,0.12,0.2,2.30383,0.99706,1.14401
0.2,0.12,0.2,2.37365,0.96916,1.14726
0.2,0.12,0.2,2.44346,0.93872,1.15137
0.2,0.12,0.2,2.51327,0.90561,1.15642
0.2,0.12,0.2,2.58309,0.86972,1.16251
0.2,0.12,0.2,2.6529,0.83089,1.16973
0.2,0.12,0.2,2.72271,0.78904,1.17814
0.2,0.12,0.2,2.79253,0.74423,1.1878
0.2,0.12,0.2,2.86234,0.69699,1.19876
0.2,0.12,0.2,2.93215,0.64897,1.21101
0.2,0.12,0.2,3.00197,0.60428,1.22457
0.2,0.12,0.2,3.07178,0.57149,1.23941
0.2,0.12,0.2,3.14159,0.56313,1.25548
0.2,0.14,0.2,0,0.56864,1.26712
0.2,0.14,0.2,0.06981,0.57696,1.25065
0.2,0.14,0.2,0.13963,0.60994,1.23544
0.2,0.14,0.2,0.20944,0.65494,1.22154
0.2,0.14,0.2,0.27925,0.70329,1.20898
0.2,0.14,0.2,0.34907,0.75084,1.19775
0.2,0.14,0.2,0.41888,0.79594,1.18785
0.2,0.14,0.2,0.48869,0.83805,1.17922
0.2,0.14,0.2,0.55851,0.87712,1.17182
0.2,0.14,0.2,0.62832,0.91324,1.16558
0.2,0.14,0.2,0.69813,0.94655,1.1604
0.2,0.14,0.2,0.76794,0.97719,1.1562
0.2,0.14,0.2,0.83776,1.00527,1.15286
0.2,0.14,0.2,0.90757,1.03085,1.15029
0.2,0.14,0.2,0.97738,1.05397,1.14837
0.2,0.14,0.2,1.0472,1.07465,1.14699
0.2,0.14,0.2,1.11701,1.09286,1.14604
0.2,0.14,0.2,1.18682,1.10858,1.14544
0.2,0.14,0.2,1.25664,1.12177,1.14508
0.2,0.14,0.2,1.32645,1.13238,1.1449
0.2,0.14,0.2,1.39626,1.14038,1.14482
0.2,0.14,0.2,1.46608,1.14574,1.1448
0.2,0.14,0.2,1.53589,1.14843,1.14479
0.2,0.14,0.2,1.6057,1.14843,1.14479
0.2,0.14,0.2,1.67552,1.14574,1.1448
0.2,0.14,0.2,1.74533,1.14038,1.14482
0.2,0.14,0.2,1.81514,1.13238,1.1449
0.2,0.14,0.2,1.88496,1.12177,1.14508
0.2,0.14,0.2,1.95477,1.10858,1.14544
0.2,0.14,0.2,2.02458,1.09286,1.14604
0.2,0.14,0.2,2.0944,1.07465,1.14699
0.2,0.14,0.2,2.16421,1.05397,1.14837
0.2,0.14,0.2,2.23402,1.03085,1.15029
0.2,0.14,0.2,2.30383,1.00527,1.15286
0.2,0.14,0.2,2.37365,0.97719,1.1562
0.2,0.14,0.2,2.44346,0.94655,1.1604
0.2,0.14,0.2,2.51327,0.91324,1.16558
0.2,0.14,0.2,2.58309,0.87712,1.17182
0.2,0.14,0.2,2.6529,0.83805,1.17922
0.2,0.14,0.2,2.72271,0.79594,1.18785
0.2,0.14,0.2,2.79253,0.75084,1.19775
0.2,0.14,0.2,2.86234,0.70329,1.20898
0.2,0.14,0.2,2.93215,0.65494,1.22154
0.2,0.14,0.2,3.00197,0.60994,1.23544
0.2,0.14,0.2,3.07178,0.57696,1.25065
0.2,0.14,0.2,3.14159,0.56864,1.26712
0.2,0.16,0.2,0,0.57495,1.28056
0.2,0.16,0.2,0.06981,0.58323,1.26361
0.2,0.16,0.2,0.13963,0.61644,1.24797
0.2,0.16,0.2,0.20944,0.66177,1.23368
0.2,0.16,0.2,0.27925,0.71049,1.22075
0.2,0.16,0.2,0.34907,0.75839,1.20921
0.2,0.16,0.2,0.41888,0.80382,1.19902
0.2,0.16,0.2,0.48869,0.84624,1.19015
0.2,0.16,0.2,0.55851,0.88558,1.18254
0.2,0.16,0.2,0.62832,0.92195,1.17612
0.2,0.16,0.2,0.69813,0.9555,1.17079
0.2,0.16,0.2,0.76794,0.98636,1.16647
0.2,0.16,0.2,0.83776,1.01465,1.16304
0.2,0.16,0.2,0.90757,1.04042,1.16039
0.2,0.16,0.2,0.97738,1.06372,1.15841
0.2,0.16,0.2,1.0472,1.08456,1.15699
0.2,0.16,0.2,1.11701,1.10292,1.15602
0.2,0.16,0.2,1.18682,1.11877,1.1554
0.2,0.16,0.2,1.25664,1.13208,1.15504
0.2,0.16,0.2,1.32645,1.14279,1.15485
0.2,0.16,0.2,1.39626,1.15086,1.15477
0.2,0.16,0.2,1.46608,1.15627,1.15474
0.2,0.16,0.2,1.53589,1.15898,1.15474
0.2,0.16,0.2,1.6057,1.15898,1.15474
0.2,0.16,0.2,1.67552,1.15627,1.15474
0.2,0.16,0.2,1.74533,1.15086,1.15477
0.2,0.16,0.2,1.81514,1.14279,1.15485
0.2,0.16,0.2,1.88496,1.13208,1.15504
0.2,0.16,0.2,1.95477,1.11877,1.1554
0.2,0.16,0.2,2.02458,1.10292,1.15602
0.2,0.16,0.2,2.0944,1.08456,1.15699
0.2,0.16,0.2,2.16421,1.06372,1.15841
0.2,0.16,0.2,2.23402,1.04042,1.16039
0.2,0.16,0.2,2.30383,1.01465,1.16304
0.2,0.16,0.2,2.37365,0.98636,1.16647
0.2,0.16,0.2,2.44346,0.9555,1.17079
0.2,0.16,0.2,2.51327,0.92195,1.17612
0.2,0.16,0.2,2.58309,0.88558,1.18254
0.2,0.16,0.2,2.6529,0.84624,1.19015
0.2,0.16,0.2,2.72271,0.80382,1.19902
0.2,0.16,0.2,2.79253,0.75839,1.20921
0.2,0.16,0.2,2.86234,0.71049,1.22075
0.2,0.16,0.2,2.93215,0.66177,1.23368
0.2,0.16,0.2,3.00197,0.61644,1.24797
0.2,0.16,0.2,3.07178,0.58323,1.26361
0.2,0.16,0.2,3.14159,0.57495,1.28056
0.2,0.18,0.2,0,0.58207,1.29577
0.2,0.18,0.2,0.06981,0.5903,1.27829
0.2,0.18,0.2,0.13963,0.62375,1.26215
0.2,0.18,0.2,0.20944,0.66946,1.2474
0.2,0.18,0.2,0.27925,0.71859,1.23407
0.2,0.18,0.2,0.34907,0.76689,1.22216
0.2,0.18,0.2,0.41888,0.81269,1.21164
0.2,0.18,0.2,0.48869,0.85544,1.20249
0.2,0.18,0.2,0.55851,0.89509,1.19464
0.2,0.18,0.2,0.62832,0.93174,1.18801
0.2,0.18,0.2,0.69813,0.96555,1.18252
0.2,0.18,0.2,0.76794,0.99666,1.17806
0.2,0.18,0.2,0.83776,1.02517,1.17452
0.2,0.18,0.2,0.90757,1.05116,1.17179
0.2,0.18,0.2,0.97738,1.07466,1.16975
0.2,0.18,0.2,1.0472,1.09569,1.16828
0.2,0.18,0.2,1.11701,1.11422,1.16728
0.2,0.18,0.2,1.18682,1.13022,1.16664
0.2,0.18,0.2,1.25664,1.14365,1.16626
0.2,0.18,0.2,1.32645,1.15446,1.16607
0.2,0.18,0.2,1.39626,1.16262,1.16598
0.2,0.18,0.2,1.46608,1.16808,1.16596
0.2,0.18,0.2,1.53589,1.17082,1.16595
0.2,0.18,0.2,1.6057,1.17082,1.16595
0.2,0.18,0.2,1.67552,1.16808,1.16596
0.2,0.18,0.2,1.74533,1.16262,1.16598
0.2,0.18,0.2,1.81514,1.15446,1.16607
0.2,0.18,0.2,1.88496,1.14365,1.16626
0.2,0.18,0.2,1.95477,1.13022,1.16664
0.2,0.18,0.2,2.02458,1.11422,1.16728
0.2,0.18,0.2,2.0944,1.09569,1.16828
0.2,0.18,0.2,2.16421,1.07466,1.16975
0.2,0.18,0.2,2.23402,1.05116,1.17179
0.2,0.18,0.2,2.30383,1.02517,1.17452
0.2,0.18,0.2,2.37365,0.99666,1.17806
0.2,0.18,0.2,2.44346,0.96555,1.18252
0.2,0.18,0.2,2.51327,0.93174,1.18801
0.2,0.18,0.2,2.58309,0.89509,1.19464
0.2,0.18,0.2,2.6529,0.85544,1.20249
0.2,0.18,0.2,2.72271,0.81269,1.21164
0.2,0.18,0.2,2.79253,0.76689,1.22216
0.2,0.18,0.2,2.86234,0.71859,1.23407
0.2,0.18,0.2,2.93215,0.66946,1.2474
0.2,0.18,0.2,3.00197,0.62375,1.26215
0.2,0.18,0.2,3.07178,0.5903,1.27829
0.2,0.18,0.2,3.14159,0.58207,1.29577
0.2,0.2,0.2,0,0.59,1.31276
0.2,0.2,0.2,0.06981,0.59816,1.29468
0.2,0.2,0.2,0.13963,0.63188,1.27797
0.2,0.2,0.2,0.20944,0.67802,1.26271
0.2,0.2,0.2,0.27925,0.7276,1.24891
0.2,0.2,0.2,0.34907,0.77633,1.23658
0.2,0.2,0.2,0.41888,0.82253,1.22571
0.2,0.2,0.2,0.48869,0.86565,1.21623
0.2,0.2,0.2,0.55851,0.90563,1.20811
0.2,0.2,0.2,0.62832,0.94259,1.20125
0.2,0.2,0.2,0.69813,0.97669,1.19557
0.2,0.2,0.2,0.76794,1.00807,1.19095
0.2,0.2,0.2,0.83776,1.03683,1.18729
0.2,0.2,0.2,0.90757,1.06306,1.18446
0.2,0.2,0.2,0.97738,1.08678,1.18235
0.2,0.2,0.2,1.0472,1.10801,1.18083
0.2,0.2,0.2,1.11701,1.12672,1.1798
0.2,0.2,0.2,1.18682,1.14289,1.17914
0.2,0.2,0.2,1.25664,1.15646,1.17875
0.2,0.2,0.2,1.32645,1.16739,1.17854
0.2,0.2,0.2,1.39626,1.17564,1.17845
0.2,0.2,0.2,1.46608,1.18116,1.17843
0.2,0.2,0.2,1.53589,1.18393,1.17842
0.2,0.2,0.2,1.6057,1.18393,1.17842
0.2,0.2,0.2,1.67552,1.18116,1.17843
0.2,0.2,0.2,1.74533,1.17564,1.17845
0.2,0.2,0.2,1.81514,1.16739,1.17854
0.2,0.2,0.2,1.88496,1.15646,1.17875
0.2,0.2,0.2,1.95477,1.14289,1.17914
0.2,0.2,0.2,2.02458,1.12672,1.1798
0.2,0.2,0.2,2.0944,1.10801,1.18083
0.2,0.2,0.2,2.16421,1.08678,1.18235
0.2,0.2,0.2,2.23402,1.06306,1.18446
0.2,0.2,0.2,2.30383,1.03683,1.18729
0.2,0.2,0.2,2.37365,1.00807,1.19095
0.2,0.2,0.2,2.44346,0.97669,1.19557
0.2,0.2,0.2,2.51327,0.94259,1.20125
0.2,0.2,0.2,2.58309,0.90563,1.20811
0.2,0.2,0.2,2.6529,0.86565,1.21623
0.2,0.2,0.2,2.72271,0.82253,1.22571
0.2,0.2,0.2,2.79253,0.77633,1.23658
0.2,0.2,0.2,2.86234,0.7276,1.24891
0.2,0.2,0.2,2.93215,0.67802,1.26271
0.2,0.2,0.2,3.00197,0.63188,1.27797
0.2,0.2,0.2,3.07178,0.59816,1.29468
0.2,0.2,0.2,3.14159,0.59,1.31276
0.2,0.22,0.2,0,0.59873,1.33153
0.2,0.22,0.2,0.06981,0.60682,1.31276
0.2,0.22,0.2,0.13963,0.64083,1.29543
0.2,0.22,0.2,0.20944,0.68742,1.27959
0.2,0.22,0.2,0.27925,0.73749,1.26527
0.2,0.22,0.2,0.34907,0.7867,1.25248
0.2,0.22,0.2,0.41888,0.83333,1.24119
0.2,0.22,0.2,0.48869,0.87685,1.23136
0.2,0.22,0.2,0.55851,0.91719,1.22293
0.2,0.22,0.2,0.62832,0.95449,1.21581
0.2,0.22,0.2,0.69813,0.9889,1.20991
0.2,0.22,0.2,0.76794,1.02057,1.20512
0.2,0.22,0.2,0.83776,1.04961,1.20132
0.2,0.22,0.2,0.90757,1.07609,1.19839
0.2,0.22,0.2,0.97738,1.10006,1.1962
0.2,0.22,0.2,1.0472,1.12151,1.19463
0.2,0.22,0.2,1.11701,1.14042,1.19355
0.2,0.22,0.2,1.18682,1.15677,1.19286
0.2,0.22,0.2,1.25664,1.1705,1.19246
0.2,0.22,0.2,1.32645,1.18156,1.19225
0.2,0.22,0.2,1.39626,1.1899,1.19216
0.2,0.22,0.2,1.46608,1.19549,1.19213
0.2,0.22,0.2,1.53589,1.19829,1.19212
0.2,0.22,0.2,1.6057,1.19829,1.19212
0.2,0.22,0.2,1.67552,1.19549,1.19213
0.2,0.22,0.2,1.74533,1.1899,1.19216
0.2,0.22,0.2,1.81514,1.18156,1.19225
0.2,0.22,0.2,1.88496,1.1705,1.19246
0.2,0.22,0.2,1.95477,1.15677,1.19286
0.2,0.22,0.2,2.02458,1.14042,1.19355
0.2,0.22,0.2,2.0944,1.12151,1.19463
0.2,0.22,0.2,2.16421,1.10006,1.1962
0.2,0.22,0.2,2.23402,1.07609,1.19839
0.2,0.22,0.2,2.30383,1.04961,1.20132
0.2,0.22,0.2,2.37365,1.02057,1.20512
0.2,0.22,0.2,2.44346,0.9889,1.20991
0.2,0.22,0.2,2.51327,0.95449,1.21581
0.2,0.22,0.2,2.58309,0.91719,1.22293
0.2,0.22,0.2,2.6529,0.87685,1.23136
0.2,0.22,0.2,2.72271,0.83333,1.24119
0.2,0.22,0.2,2.79253,0.7867,1.25248
0.2,0.22,0.2,2.86234,0.73749,1.26527
0.2,0.22,0.2,2.93215,0.68742,1.27959
0.2,0.22,0.2,3.00197,0.64083,1.29543
0.2,0.22,0.2,3.07178,0.60682,1.31276
0.2,0.22,0.2,3.14159,0.59873,1.33153
0.2,0.24,0.2,0,0.60827,1.35207
0.2,0.24,0.2,0.06981,0.61627,1.33254
0.2,0.24,0.2,0.13963,0.65059,1.31451
0.2,0.24,0.2,0.20944,0.69767,1.29803
0.2,0.24,0.2,0.27925,0.74828,1.28313
0.2,0.24,0.2,0.34907,0.79799,1.26982
0.2,0.24,0.2,0.41888,0.84509,1.25808
0.2,0.24,0.2,0.48869,0.88903,1.24785
0.2,0.24,0.2,0.55851,0.92977,1.23908
0.2,0.24,0.2,0.62832,0.96743,1.23168
0.2,0.24,0.2,0.69813,1.00217,1.22554
0.2,0.24,0.2,0.76794,1.03415,1.22055
0.2,0.24,0.2,0.83776,1.06349,1.2166
0.2,0.24,0.2,0.90757,1.09025,1.21355
0.2,0.24,0.2,0.97738,1.11447,1.21127
0.2,0.24,0.2,1.0472,1.13616,1.20963
0.2,0.24,0.2,1.11701,1.1553,1.20852
0.2,0.24,0.2,1.18682,1.17184,1.2078
0.2,0.24,0.2,1.25664,1.18573,1.20738
0.2,0.24,0.2,1.32645,1.19693,1.20716
0.2,0.24,0.2,1.39626,1.20538,1.20706
0.2,0.24,0.2,1.46608,1.21104,1.20704
0.2,0.24,0.2,1.53589,1.21387,1.20703
0.2,0.24,0.2,1.6057,1.21387,1.20703
0.2,0.24,0.2,1.67552,1.21104,1.20704
0.2,0.24,0.2,1.74533,1.20538,1.20706
0.2,0.24,0.2,1.81514,1.19693,1.20716
0.2,0.24,0.2,1.88496,1.18573,1.20738
0.2,0.24,0.2,1.95477,1.17184,1.2078
0.2,0.24,0.2,2.02458,1.1553,1.20852
0.2,0.24,0.2,2.0944,1.13616,1.20963
0.2,0.24,0.2,2.16421,1.11447,1.21127
0.2,0.24,0.2,2.23402,1.09025,1.21355
0.2,0.24,0.2,2.30383,1.06349,1.2166
0.2,0.24,0.2,2.37365,1.03415,1.22055
0.2,0.24,0.2,2.44346,1.00217,1.22554
0.2,0.24,0.2,2.51327,0.96743,1.23168
0.2,0.24,0.2,2.58309,0.92977,1.23908
0.2,0.24,0.2,2.6529,0.88903,1.24785
0.2,0.24,0.2,2.72271,0.84509,1.25808
0.2,0.24,0.2,2.79253,0.79799,1.26982
0.2,0.24,0.2,2.86234,0.74828,1.28313
0.2,0.24,0.2,2.93215,0.69767,1.29803
0.2,0.24,0.2,3.00197,0.65059,1.31451
0.2,0.24,0.2,3.07178,0.61627,1.33254
0.2,0.24,0.2,3.14159,0.60827,1.35207
0.2,0.26,0.2,0,0.61861,1.37437
0.2,0.26,0.2,0.06981,0.62651,1.354
0.2,0.26,0.2,0.13963,0.66116,1.3352
0.2,0.26,0.2,0.20944,0.70877,1.31801
0.2,0.26,0.2,0.27925,0.75994,1.30248
0.2,0.26,0.2,0.34907,0.8102,1.2886
0.2,0.26,0.2,0.41888,0.85779,1.27635
0.2,0.26,0.2,0.48869,0.90219,1.26569
0.2,0.26,0.2,0.55851,0.94334,1.25654
0.2,0.26,0.2,0.62832,0.98138,1.24882
0.2,0.26,0.2,0.69813,1.01648,1.24242
0.2,0.26,0.2,0.76794,1.04879,1.23722
0.2,0.26,0.2,0.83776,1.07844,1.2331
0.2,0.26,0.2,0.90757,1.1055,1.22991
0.2,0.26,0.2,0.97738,1.13,1.22754
0.2,0.26,0.2,1.0472,1.15195,1.22583
0.2,0.26,0.2,1.11701,1.17132,1.22467
0.2,0.26,0.2,1.18682,1.18807,1.22392
0.2,0.26,0.2,1.25664,1.20214,1.22348
0.2,0.26,0.2,1.32645,1.21349,1.22325
0.2,0.26,0.2,1.39626,1.22205,1.22315
0.2,0.26,0.2,1.46608,1.22779,1.22312
0.2,0.26,0.2,1.53589,1.23066,1.22312
0.2,0.26,0.2,1.6057,1.23066,1.22312
0.2,0.26,0.2,1.67552,1.22779,1.22312
0.2,0.26,0.2,1.74533,1.22205,1.22315
0.2,0.26,0.2,1.81514,1.21349,1.22325
0.2,0.26,0.2,1.88496,1.20214,1.22348
0.2,0.26,0.2,1.95477,1.18807,1.22392
0.2,0.26,0.2,2.02458,1.17132,1.22467
0.2,0.26,0.2,2.0944,1.15195,1.22583
0.2,0.26,0.2,2.16421,1.13,1.22754
0.2,0.26,0.2,2.23402,1.1055,1.22991
0.2,0.26,0.2,2.30383,1.07844,1.2331
0.2,0.26,0.2,2.37365,1.04879,1.23722
0.2,0.26,0.2,2.44346,1.01648,1.24242
0.2,0.26,0.2,2.51327,0.98138,1.24882
0.2,0.26,0.2,2.58309,0.94334,1.25654
0.2,0.26,0.2,2.6529,0.90219,1.26569
0.2,0.26,0.2,2.72271,0.85779,1.27635
0.2,0.26,0.2,2.79253,0.8102,1.2886
0.2,0.26,0.2,2.86234,0.75994,1.30248
0.2,0.26,0.2,2.93215,0.70877,1.31801
0.2,0.26,0.2,3.00197,0.66116,1.3352
0.2,0.26,0.2,3.07178,0.62651,1.354
0.2,0.26,0.2,3.14159,0.61861,1.37437
0.2,0.28,0.2,0,0.62975,1.39842
0.2,0.28,0.2,0.06981,0.63753,1.37714
0.2,0.28,0.2,0.13963,0.67253,1.35749
0.2,0.28,0.2,0.20944,0.7207,1.33953
0.2,0.28,0.2,0.27925,0.77247,1.32329
0.2,0.28,0.2,0.34907,0.8233,1.30879
0.2,0.28,0.2,0.41888,0.87142,1.29599
0.2,0.28,0.2,0.48869,0.9163,1.28484
0.2,0.28,0.2,0.55851,0.95789,1.27528
0.2,0.28,0.2,0.62832,0.99633,1.26721
0.2,0.28,0.2,0.69813,1.03181,1.26052
0.2,0.28,0.2,0.76794,1.06447,1.25509
0.2,0.28,0.2,0.83776,1.09445,1.25078
0.2,0.28,0.2,0.90757,1.12182,1.24746
0.2,0.28,0.2,0.97738,1.14662,1.24497
0.2,0.28,0.2,1.0472,1.16884,1.24319
0.2,0.28,0.2,1.11701,1.18846,1.24197
0.2,0.28,0.2,1.18682,1.20543,1.24119
0.2,0.28,0.2,1.25664,1.2197,1.24073
0.2,0.28,0.2,1.32645,1.2312,1.24049
0.2,0.28,0.2,1.39626,1.23989,1.24039
0.2,0.28,0.2,1.46608,1.24571,1.24036
0.2,0.28,0.2,1.53589,1.24863,1.24035
0.2,0.28,0.2,1.6057,1.24863,1.24035
0.2,0.28,0.2,1.67552,1.24571,1.24036
0.2,0.28,0.2,1.74533,1.23989,1.24039
0.2,0.28,0.2,1.81514,1.2312,1.24049
0.2,0.28,0.2,1.88496,1.2197,1.24073
0.2,0.28,0.2,1.95477,1.20543,1.24119
0.2,0.28,0.2,2.02458,1.18846,1.24197
0.2,0.28,0.2,2.0944,1.16884,1.24319
0.2,0.28,0.2,2.16421,1.14662,1.24497
0.2,0.28,0.2,2.23402,1.12182,1.24746
0.2,0.28,0.2,2.30383,1.09445,1.25078
0.2,0.28,0.2,2.37365,1.06447,1.25509
0.2,0.28,0.2,2.44346,1.03181,1.26052
0.2,0.28,0.2,2.51327,0.99633,1.26721
0.2,0.28,0.2,2.58309,0.95789,1.27528
0.2,0.28,0.2,2.6529,0.9163,1.28484
0.2,0.28,0.2,2.72271,0.87142,1.29599
0.2,0.28,0.2,2.79253,0.8233,1.30879
0.2,0.28,0.2,2.86234,0.77247,1.32329
0.2,0.28,0.2,2.93215,0.7207,1.33953
0.2,0.28,0.2,3.00197,0.67253,1.35749
0.2,0.28,0.2,3.07178,0.63753,1.37714
0.2,0.28,0.2,3.14159,0.62975,1.39842
0.2,0.3,0.2,0,0.64169,1.42423
0.2,0.3,0.2,0.06981,0.64933,1.40194
0.2,0.3,0.2,0.13963,0.6847,1.38136
0.2,0.3,0.2,0.20944,0.73345,1.36255
0.2,0.3,0.2,0.27925,0.78585,1.34555
0.2,0.3,0.2,0.34907,0.83729,1.33037
0.2,0.3,0.2,0.41888,0.88597,1.31696
0.2,0.3,0.2,0.48869,0.93135,1.30529
0.2,0.3,0.2,0.55851,0.97339,1.29528
0.2,0.3,0.2,0.62832,1.01226,1.28683
0.2,0.3,0.2,0.69813,1.04813,1.27983
0.2,0.3,0.2,0.76794,1.08117,1.27414
0.2,0.3,0.2,0.83776,1.1115,1.26963
0.2,0.3,0.2,0.90757,1.1392,1.26614
0.2,0.3,0.2,0.97738,1.1643,1.26354
0.2,0.3,0.2,1.0472,1.18681,1.26168
0.2,0.3,0.2,1.11701,1.2067,1.2604
0.2,0.3,0.2,1.18682,1.2239,1.25958
0.2,0.3,0.2,1.25664,1.23838,1.2591
0.2,0.3,0.2,1.32645,1.25005,1.25885
0.2,0.3,0.2,1.39626,1.25886,1.25874
0.2,0.3,0.2,1.46608,1.26477,1.25871
0.2,0.3,0.2,1.53589,1.26773,1.25871
0.2,0.3,0.2,1.6057,1.26773,1.25871
0.2,0.3,0.2,1.67552,1.26477,1.25871
0.2,0.3,0.2,1.74533,1.25886,1.25874
0.2,0.3,0.2,1.81514,1.25005,1.25885
0.2,0.3,0.2,1.88496,1.23838,1.2591
0.2,0.3,0.2,1.95477,1.2239,1.25958
0.2,0.3,0.2,2.02458,1.2067,1.2604
0.2,0.3,0.2,2.0944,1.18681,1.26168
0.2,0.3,0.2,2.16421,1.1643,1.26354
0.2,0.3,0.2,2.23402,1.1392,1.26614
0.2,0.3,0.2,2.30383,1.1115,1.26963
0.2,0.3,0.2,2.37365,1.08117,1.27414
0.2,0.3,0.2,2.44346,1.04813,1.27983
0.2,0.3,0.2,2.51327,1.01226,1.28683
0.2,0.3,0.2,2.58309,0.97339,1.29528
0.2,0.3,0.2,2.6529,0.93135,1.30529
0.2,0.3,0.2,2.72271,0.88597,1.31696
0.2,0.3,0.2,2.79253,0.83729,1.33037
0.2,0.3,0.2,2.86234,0.78585,1.34555
0.2,0.3,0.2,2.93215,0.73345,1.36255
0.2,0.3,0.2,3.00197,0.6847,1.38136
0.2,0.3,0.2,3.07178,0.64933,1.40194
0.2,0.3,0.2,3.14159,0.64169,1.42423
0.2,0.32,0.2,0,0.65442,1.45177
0.2,0.32,0.2,0.06981,0.66191,1.42839
0.2,0.32,0.2,0.13963,0.69766,1.4068
0.2,0.32,0.2,0.20944,0.74702,1.38708
0.2,0.32,0.2,0.27925,0.80009,1.36924
0.2,0.32,0.2,0.34907,0.85216,1.35331
0.2,0.32,0.2,0.41888,0.90141,1.33925
0.2,0.32,0.2,0.48869,0.94731,1.32701
0.2,0.32,0.2,0.55851,0.98984,1.31651
0.2,0.32,0.2,0.62832,1.02915,1.30765
0.2,0.32,0.2,0.69813,1.06543,1.3003
0.2,0.32,0.2,0.76794,1.09885,1.29433
0.2,0.32,0.2,0.83776,1.12955,1.2896
