a/c,a/t,c/b,phi,F,Mg
0.76571,0.25429,0.2,1.16688,1.07473,1.08576
0.76571,0.25429,0.2,1.25664,1.08113,1.08522
0.76571,0.25429,0.2,1.3464,1.0862,1.08498
0.76571,0.25429,0.2,1.43616,1.08973,1.08491
0.76571,0.25429,0.2,1.52592,1.09153,1.0849
0.76571,0.25429,0.2,1.61568,1.09153,1.0849
0.76571,0.25429,0.2,1.70544,1.08973,1.08491
0.76571,0.25429,0.2,1.7952,1.0862,1.08498
0.76571,0.25429,0.2,1.88496,1.08113,1.08522
0.76571,0.25429,0.2,1.97472,1.07473,1.08576
0.76571,0.25429,0.2,2.06448,1.06733,1.08679
0.76571,0.25429,0.2,2.15423,1.05929,1.08854
0.76571,0.25429,0.2,2.24399,1.05103,1.09123
0.76571,0.25429,0.2,2.33375,1.04304,1.09512
0.76571,0.25429,0.2,2.42351,1.03582,1.10046
0.76571,0.25429,0.2,2.51327,1.02991,1.1075
0.76571,0.25429,0.2,2.60303,1.02589,1.11646
0.76571,0.25429,0.2,2.69279,1.02433,1.12754
0.76571,0.25429,0.2,2.78255,1.02583,1.14087
0.76571,0.25429,0.2,2.87231,1.03094,1.15657
0.76571,0.25429,0.2,2.96207,1.04016,1.17467
0.76571,0.25429,0.2,3.05183,1.05392,1.19516
0.76571,0.25429,0.2,3.14159,1.0725,1.21794
0.76571,0.28,0.2,0,1.08258,1.22861
0.76571,0.28,0.2,0.08976,1.06313,1.20483
0.76571,0.28,0.2,0.17952,1.0486,1.18344
0.76571,0.28,0.2,0.26928,1.03871,1.16455
0.76571,0.28,0.2,0.35904,1.03305,1.14816
0.76571,0.28,0.2,0.4488,1.03108,1.13424
0.76571,0.28,0.2,0.53856,1.03226,1.12269
0.76571,0.28,0.2,0.62832,1.03599,1.11333
0.76571,0.28,0.2,0.71808,1.04168,1.10598
0.76571,0.28,0.2,0.80784,1.04875,1.10041
0.76571,0.28,0.2,0.8976,1.05664,1.09634
0.76571,0.28,0.2,0.98736,1.06483,1.09354
0.76571,0.28,0.2,1.07712,1.07285,1.09171
0.76571,0.28,0.2,1.16688,1.08025,1.09063
0.76571,0.28,0.2,1.25664,1.08665,1.09007
0.76571,0.28,0.2,1.3464,1.09175,1.08982
0.76571,0.28,0.2,1.43616,1.09529,1.08975
0.76571,0.28,0.2,1.52592,1.0971,1.08973
0.76571,0.28,0.2,1.61568,1.0971,1.08973
0.76571,0.28,0.2,1.70544,1.09529,1.08975
0.76571,0.28,0.2,1.7952,1.09175,1.08982
0.76571,0.28,0.2,1.88496,1.08665,1.09007
0.76571,0.28,0.2,1.97472,1.08025,1.09063
0.76571,0.28,0.2,2.06448,1.07285,1.09171
0.76571,0.28,0.2,2.15423,1.06483,1.09354
0.76571,0.28,0.2,2.24399,1.05664,1.09634
0.76571,0.28,0.2,2.33375,1.04875,1.10041
0.76571,0.28,0.2,2.42351,1.04168,1.10598
0.76571,0.28,0.2,2.51327,1.03599,1.11333
0.76571,0.28,0.2,2.60303,1.03226,1.12269
0.76571,0.28,0.2,2.69279,1.03108,1.13424
0.76571,0.28,0.2,2.78255,1.03305,1.14816
0.76571,0.28,0.2,2.87231,1.03871,1.16455
0.76571,0.28,0.2,2.96207,1.0486,1.18344
0.76571,0.28,0.2,3.05183,1.06313,1.20483
0.76571,0.28,0.2,3.14159,1.08258,1.22861
0.76571,0.30571,0.2,0,1.09355,1.24026
0.76571,0.30571,0.2,0.08976,1.07313,1.21538
0.76571,0.30571,0.2,0.17952,1.05775,1.193
0.76571,0.30571,0.2,0.26928,1.04713,1.17323
0.76571,0.30571,0.2,0.35904,1.04084,1.15608
0.76571,0.30571,0.2,0.4488,1.03836,1.14152
0.76571,0.30571,0.2,0.53856,1.03913,1.12943
0.76571,0.30571,0.2,0.62832,1.04253,1.11964
0.76571,0.30571,0.2,0.71808,1.04797,1.11195
0.76571,0.30571,0.2,0.80784,1.05486,1.10611
0.76571,0.30571,0.2,0.8976,1.06264,1.10186
0.76571,0.30571,0.2,0.98736,1.07077,1.09892
0.76571,0.30571,0.2,1.07712,1.07875,1.09702
0.76571,0.30571,0.2,1.16688,1.08615,1.09589
0.76571,0.30571,0.2,1.25664,1.09257,1.0953
0.76571,0.30571,0.2,1.3464,1.09768,1.09504
0.76571,0.30571,0.2,1.43616,1.10123,1.09496
0.76571,0.30571,0.2,1.52592,1.10305,1.09495
0.76571,0.30571,0.2,1.61568,1.10305,1.09495
0.76571,0.30571,0.2,1.70544,1.10123,1.09496
0.76571,0.30571,0.2,1.7952,1.09768,1.09504
0.76571,0.30571,0.2,1.88496,1.09257,1.0953
0.76571,0.30571,0.2,1.97472,1.08615,1.09589
0.76571,0.30571,0.2,2.06448,1.07875,1.09702
0.76571,0.30571,0.2,2.15423,1.07077,1.09892
0.76571,0.30571,0.2,2.24399,1.06264,1.10186
0.76571,0.30571,0.2,2.33375,1.05486,1.10611
0.76571,0.30571,0.2,2.42351,1.04797,1.11195
0.76571,0.30571,0.2,2.51327,1.04253,1.11964
0.76571,0.30571,0.2,2.60303,1.03913,1.12943
0.76571,0.30571,0.2,2.69279,1.03836,1.14152
0.76571,0.30571,0.2,2.78255,1.04084,1.15608
0.76571,0.30571,0.2,2.87231,1.04713,1.17323
0.76571,0.30571,0.2,2.96207,1.05775,1.193
0.76571,0.30571,0.2,3.05183,1.07313,1.21538
0.76571,0.30571,0.2,3.14159,1.09355,1.24026
0.76571,0.33143,0.2,0,1.10538,1.25287
0.76571,0.33143,0.2,0.08976,1.08389,1.22678
0.76571,0.33143,0.2,0.17952,1.06758,1.20332
0.76571,0.33143,0.2,0.26928,1.05616,1.18259
0.76571,0.33143,0.2,0.35904,1.04919,1.16461
0.76571,0.33143,0.2,0.4488,1.04615,1.14934
0.76571,0.33143,0.2,0.53856,1.04646,1.13666
0.76571,0.33143,0.2,0.62832,1.0495,1.1264
0.76571,0.33143,0.2,0.71808,1.05467,1.11834
0.76571,0.33143,0.2,0.80784,1.06137,1.11222
0.76571,0.33143,0.2,0.8976,1.06901,1.10776
0.76571,0.33143,0.2,0.98736,1.07707,1.10468
0.76571,0.33143,0.2,1.07712,1.08502,1.10268
0.76571,0.33143,0.2,1.16688,1.09241,1.1015
0.76571,0.33143,0.2,1.25664,1.09884,1.10088
0.76571,0.33143,0.2,1.3464,1.10397,1.10061
0.76571,0.33143,0.2,1.43616,1.10754,1.10052
0.76571,0.33143,0.2,1.52592,1.10937,1.10051
0.76571,0.33143,0.2,1.61568,1.10937,1.10051
0.76571,0.33143,0.2,1.70544,1.10754,1.10052
0.76571,0.33143,0.2,1.7952,1.10397,1.10061
0.76571,0.33143,0.2,1.88496,1.09884,1.10088
0.76571,0.33143,0.2,1.97472,1.09241,1.1015
0.76571,0.33143,0.2,2.06448,1.08502,1.10268
0.76571,0.33143,0.2,2.15423,1.07707,1.10468
0.76571,0.33143,0.2,2.24399,1.06901,1.10776
0.76571,0.33143,0.2,2.33375,1.06137,1.11222
0.76571,0.33143,0.2,2.42351,1.05467,1.11834
0.76571,0.33143,0.2,2.51327,1.0495,1.1264
0.76571,0.33143,0.2,2.60303,1.04646,1.13666
0.76571,0.33143,0.2,2.69279,1.04615,1.14934
0.76571,0.33143,0.2,2.78255,1.04919,1.16461
0.76571,0.33143,0.2,2.87231,1.05616,1.18259
0.76571,0.33143,0.2,2.96207,1.06758,1.20332
0.76571,0.33143,0.2,3.05183,1.08389,1.22678
0.76571,0.33143,0.2,3.14159,1.10538,1.25287
0.76571,0.35714,0.2,0,1.11806,1.26643
0.76571,0.35714,0.2,0.08976,1.09542,1.23903
0.76571,0.35714,0.2,0.17952,1.07809,1.21439
0.76571,0.35714,0.2,0.26928,1.06579,1.19261
0.76571,0.35714,0.2,0.35904,1.05808,1.17373
0.76571,0.35714,0.2,0.4488,1.05443,1.15769
0.76571,0.35714,0.2,0.53856,1.05423,1.14437
0.76571,0.35714,0.2,0.62832,1.05688,1.13359
0.76571,0.35714,0.2,0.71808,1.06175,1.12513
0.76571,0.35714,0.2,0.80784,1.06823,1.1187
0.76571,0.35714,0.2,0.8976,1.07574,1.11402
0.76571,0.35714,0.2,0.98736,1.08371,1.11078
0.76571,0.35714,0.2,1.07712,1.09162,1.10868
0.76571,0.35714,0.2,1.16688,1.099,1.10744
0.76571,0.35714,0.2,1.25664,1.10544,1.10678
0.76571,0.35714,0.2,1.3464,1.11059,1.1065
0.76571,0.35714,0.2,1.43616,1.11418,1.10641
0.76571,0.35714,0.2,1.52592,1.11602,1.1064
0.76571,0.35714,0.2,1.61568,1.11602,1.1064
0.76571,0.35714,0.2,1.70544,1.11418,1.10641
0.76571,0.35714,0.2,1.7952,1.11059,1.1065
0.76571,0.35714,0.2,1.88496,1.10544,1.10678
0.76571,0.35714,0.2,1.97472,1.099,1.10744
0.76571,0.35714,0.2,2.06448,1.09162,1.10868
0.76571,0.35714,0.2,2.15423,1.08371,1.11078
0.76571,0.35714,0.2,2.24399,1.07574,1.11402
0.76571,0.35714,0.2,2.33375,1.06823,1.1187
0.76571,0.35714,0.2,2.42351,1.06175,1.12513
0.76571,0.35714,0.2,2.51327,1.05688,1.13359
0.76571,0.35714,0.2,2.60303,1.05423,1.14437
0.76571,0.35714,0.2,2.69279,1.05443,1.15769
0.76571,0.35714,0.2,2.78255,1.05808,1.17373
0.76571,0.35714,0.2,2.87231,1.06579,1.19261
0.76571,0.35714,0.2,2.96207,1.07809,1.21439
0.76571,0.35714,0.2,3.05183,1.09542,1.23903
0.76571,0.35714,0.2,3.14159,1.11806,1.26643
0.76571,0.38286,0.2,0,1.13158,1.28092
0.76571,0.38286,0.2,0.08976,1.10768,1.2521
0.76571,0.38286,0.2,0.17952,1.08926,1.22618
0.76571,0.38286,0.2,0.26928,1.07601,1.20327
0.76571,0.38286,0.2,0.35904,1.06749,1.18341
0.76571,0.38286,0.2,0.4488,1.06317,1.16654
0.76571,0.38286,0.2,0.53856,1.06243,1.15253
0.76571,0.38286,0.2,0.62832,1.06464,1.14119
0.76571,0.38286,0.2,0.71808,1.06919,1.13228
0.76571,0.38286,0.2,0.80784,1.07544,1.12552
0.76571,0.38286,0.2,0.8976,1.08279,1.1206
0.76571,0.38286,0.2,0.98736,1.09066,1.11719
0.76571,0.38286,0.2,1.07712,1.09853,1.11499
0.76571,0.38286,0.2,1.16688,1.10591,1.11368
0.76571,0.38286,0.2,1.25664,1.11236,1.11299
0.76571,0.38286,0.2,1.3464,1.11752,1.11269
0.76571,0.38286,0.2,1.43616,1.12113,1.1126
0.76571,0.38286,0.2,1.52592,1.12298,1.11259
0.76571,0.38286,0.2,1.61568,1.12298,1.11259
0.76571,0.38286,0.2,1.70544,1.12113,1.1126
0.76571,0.38286,0.2,1.7952,1.11752,1.11269
0.76571,0.38286,0.2,1.88496,1.11236,1.11299
0.76571,0.38286,0.2,1.97472,1.10591,1.11368
0.76571,0.38286,0.2,2.06448,1.09853,1.11499
0.76571,0.38286,0.2,2.15423,1.09066,1.11719
0.76571,0.38286,0.2,2.24399,1.08279,1.1206
0.76571,0.38286,0.2,2.33375,1.07544,1.12552
0.76571,0.38286,0.2,2.42351,1.06919,1.13228
0.76571,0.38286,0.2,2.51327,1.06464,1.14119
0.76571,0.38286,0.2,2.60303,1.06243,1.15253
0.76571,0.38286,0.2,2.69279,1.06317,1.16654
0.76571,0.38286,0.2,2.78255,1.06749,1.18341
0.76571,0.38286,0.2,2.87231,1.07601,1.20327
0.76571,0.38286,0.2,2.96207,1.08926,1.22618
0.76571,0.38286,0.2,3.05183,1.10768,1.2521
0.76571,0.38286,0.2,3.14159,1.13158,1.28092
0.76571,0.40857,0.2,0,1.14592,1.29632
0.76571,0.40857,0.2,0.08976,1.12066,1.26596
0.76571,0.40857,0.2,0.17952,1.10106,1.23866
0.76571,0.40857,0.2,0.26928,1.08678,1.21454
0.76571,0.40857,0.2,0.35904,1.0774,1.19362
0.76571,0.40857,0.2,0.4488,1.07235,1.17585
0.76571,0.40857,0.2,0.53856,1.07102,1.1611
0.76571,0.40857,0.2,0.62832,1.07277,1.14916
0.76571,0.40857,0.2,0.71808,1.07696,1.13978
0.76571,0.40857,0.2,0.80784,1.08295,1.13266
0.76571,0.40857,0.2,0.8976,1.09013,1.12747
0.76571,0.40857,0.2,0.98736,1.0979,1.12389
0.76571,0.40857,0.2,1.07712,1.10572,1.12156
0.76571,0.40857,0.2,1.16688,1.11308,1.12018
0.76571,0.40857,0.2,1.25664,1.11954,1.11946
0.76571,0.40857,0.2,1.3464,1.12473,1.11915
0.76571,0.40857,0.2,1.43616,1.12835,1.11905
0.76571,0.40857,0.2,1.52592,1.13022,1.11904
0.76571,0.40857,0.2,1.61568,1.13022,1.11904
0.76571,0.40857,0.2,1.70544,1.12835,1.11905
0.76571,0.40857,0.2,1.7952,1.12473,1.11915
0.76571,0.40857,0.2,1.88496,1.11954,1.11946
0.76571,0.40857,0.2,1.97472,1.11308,1.12018
0.76571,0.40857,0.2,2.06448,1.10572,1.12156
0.76571,0.40857,0.2,2.15423,1.0979,1.12389
0.76571,0.40857,0.2,2.24399,1.09013,1.12747
0.76571,0.40857,0.2,2.33375,1.08295,1.13266
0.76571,0.40857,0.2,2.42351,1.07696,1.13978
0.76571,0.40857,0.2,2.51327,1.07277,1.14916
0.76571,0.40857,0.2,2.60303,1.07102,1.1611
0.76571,0.40857,0.2,2.69279,1.07235,1.17585
0.76571,0.40857,0.2,2.78255,1.0774,1.19362
0.76571,0.40857,0.2,2.87231,1.08678,1.21454
0.76571,0.40857,0.2,2.96207,1.10106,1.23866
0.76571,0.40857,0.2,3.05183,1.12066,1.26596
0.76571,0.40857,0.2,3.14159,1.14592,1.29632
0.76571,0.43429,0.2,0,1.16105,1.3126
0.76571,0.43429,0.2,0.08976,1.13435,1.2806
0.76571,0.43429,0.2,0.17952,1.11347,1.25182
0.76571,0.43429,0.2,0.26928,1.0981,1.22639
0.76571,0.43429,0.2,0.35904,1.08777,1.20434
0.76571,0.43429,0.2,0.4488,1.08194,1.18561
0.76571,0.43429,0.2,0.53856,1.07997,1.17006
0.76571,0.43429,0.2,0.62832,1.08122,1.15747
0.76571,0.43429,0.2,0.71808,1.08503,1.14758
0.76571,0.43429,0.2,0.80784,1.09075,1.14008
0.76571,0.43429,0.2,0.8976,1.09774,1.13461
0.76571,0.43429,0.2,0.98736,1.1054,1.13083
0.76571,0.43429,0.2,1.07712,1.11316,1.12838
0.76571,0.43429,0.2,1.16688,1.1205,1.12693
0.76571,0.43429,0.2,1.25664,1.12697,1.12616
0.76571,0.43429,0.2,1.3464,1.13218,1.12583
0.76571,0.43429,0.2,1.43616,1.13582,1.12573
0.76571,0.43429,0.2,1.52592,1.1377,1.12572
0.76571,0.43429,0.2,1.61568,1.1377,1.12572
0.76571,0.43429,0.2,1.70544,1.13582,1.12573
0.76571,0.43429,0.2,1.7952,1.13218,1.12583
0.76571,0.43429,0.2,1.88496,1.12697,1.12616
0.76571,0.43429,0.2,1.97472,1.1205,1.12693
0.76571,0.43429,0.2,2.06448,1.11316,1.12838
0.76571,0.43429,0.2,2.15423,1.1054,1.13083
0.76571,0.43429,0.2,2.24399,1.09774,1.13461
0.76571,0.43429,0.2,2.33375,1.09075,1.14008
0.76571,0.43429,0.2,2.42351,1.08503,1.14758
0.76571,0.43429,0.2,2.51327,1.08122,1.15747
0.76571,0.43429,0.2,2.60303,1.07997,1.17006
0.76571,0.43429,0.2,2.69279,1.08194,1.18561
0.76571,0.43429,0.2,2.78255,1.08777,1.20434
0.76571,0.43429,0.2,2.87231,1.0981,1.22639
0.76571,0.43429,0.2,2.96207,1.11347,1.25182
0.76571,0.43429,0.2,3.05183,1.13435,1.2806
0.76571,0.43429,0.2,3.14159,1.16105,1.3126
0.76571,0.46,0.2,0,1.17697,1.32973
0.76571,0.46,0.2,0.08976,1.14871,1.29597
0.76571,0.46,0.2,0.17952,1.12646,1.26562
0.76571,0.46,0.2,0.26928,1.10991,1.23879
0.76571,0.46,0.2,0.35904,1.09859,1.21553
0.76571,0.46,0.2,0.4488,1.09192,1.19577
0.76571,0.46,0.2,0.53856,1.08927,1.17937
0.76571,0.46,0.2,0.62832,1.08998,1.16609
0.76571,0.46,0.2,0.71808,1.09337,1.15566
0.76571,0.46,0.2,0.80784,1.09879,1.14774
0.76571,0.46,0.2,0.8976,1.10558,1.14198
0.76571,0.46,0.2,0.98736,1.11311,1.13799
0.76571,0.46,0.2,1.07712,1.12081,1.1354
0.76571,0.46,0.2,1.16688,1.12813,1.13387
0.76571,0.46,0.2,1.25664,1.13461,1.13306
0.76571,0.46,0.2,1.3464,1.13983,1.13272
0.76571,0.46,0.2,1.43616,1.1435,1.13261
0.76571,0.46,0.2,1.52592,1.14538,1.13259
0.76571,0.46,0.2,1.61568,1.14538,1.13259
0.76571,0.46,0.2,1.70544,1.1435,1.13261
0.76571,0.46,0.2,1.7952,1.13983,1.13272
0.76571,0.46,0.2,1.88496,1.13461,1.13306
0.76571,0.46,0.2,1.97472,1.12813,1.13387
0.76571,0.46,0.2,2.06448,1.12081,1.1354
0.76571,0.46,0.2,2.15423,1.11311,1.13799
0.76571,0.46,0.2,2.24399,1.10558,1.14198
0.76571,0.46,0.2,2.33375,1.09879,1.14774
0.76571,0.46,0.2,2.42351,1.09337,1.15566
0.76571,0.46,0.2,2.51327,1.08998,1.16609
0.76571,0.46,0.2,2.60303,1.08927,1.17937
0.76571,0.46,0.2,2.69279,1.09192,1.19577
0.76571,0.46,0.2,2.78255,1.09859,1.21553
0.76571,0.46,0.2,2.87231,1.10991,1.23879
0.76571,0.46,0.2,2.96207,1.12646,1.26562
0.76571,0.46,0.2,3.05183,1.14871,1.29597
0.76571,0.46,0.2,3.14159,1.17697,1.32973
0.76571,0.48571,0.2,0,1.19363,1.34769
0.76571,0.48571,0.2,0.08976,1.16372,1.31206
0.76571,0.48571,0.2,0.17952,1.14002,1.28002
0.76571,0.48571,0.2,0.26928,1.12221,1.25171
0.76571,0.48571,0.2,0.35904,1.10981,1.22716
0.76571,0.48571,0.2,0.4488,1.10225,1.20631
0.76571,0.48571,0.2,0.53856,1.09887,1.18899
0.76571,0.48571,0.2,0.62832,1.09899,1.17498
0.76571,0.48571,0.2,0.71808,1.10195,1.16397
0.76571,0.48571,0.2,0.80784,1.10704,1.15561
0.76571,0.48571,0.2,0.8976,1.11361,1.14953
0.76571,0.48571,0.2,0.98736,1.12101,1.14532
0.76571,0.48571,0.2,1.07712,1.12863,1.14259
0.76571,0.48571,0.2,1.16688,1.13593,1.14097
0.76571,0.48571,0.2,1.25664,1.14241,1.14012
0.76571,0.48571,0.2,1.3464,1.14766,1.13976
0.76571,0.48571,0.2,1.43616,1.15134,1.13964
0.76571,0.48571,0.2,1.52592,1.15324,1.13963
0.76571,0.48571,0.2,1.61568,1.15324,1.13963
0.76571,0.48571,0.2,1.70544,1.15134,1.13964
0.76571,0.48571,0.2,1.7952,1.14766,1.13976
0.76571,0.48571,0.2,1.88496,1.14241,1.14012
0.76571,0.48571,0.2,1.97472,1.13593,1.14097
0.76571,0.48571,0.2,2.06448,1.12863,1.14259
0.76571,0.48571,0.2,2.15423,1.12101,1.14532
0.76571,0.48571,0.2,2.24399,1.11361,1.14953
0.76571,0.48571,0.2,2.33375,1.10704,1.15561
0.76571,0.48571,0.2,2.42351,1.10195,1.16397
0.76571,0.48571,0.2,2.51327,1.09899,1.17498
0.76571,0.48571,0.2,2.60303,1.09887,1.18899
0.76571,0.48571,0.2,2.69279,1.10225,1.20631
0.76571,0.48571,0.2,2.78255,1.10981,1.22716
0.76571,0.48571,0.2,2.87231,1.12221,1.25171
0.76571,0.48571,0.2,2.96207,1.14002,1.28002
0.76571,0.48571,0.2,3.05183,1.16372,1.31206
0.76571,0.48571,0.2,3.14159,1.19363,1.34769
0.76571,0.51143,0.2,0,1.21102,1.36644
0.76571,0.51143,0.2,0.08976,1.17935,1.32882
0.76571,0.51143,0.2,0.17952,1.1541,1.295
0.76571,0.51143,0.2,0.26928,1.13496,1.26511
0.76571,0.51143,0.2,0.35904,1.12142,1.23919
0.76571,0.51143,0.2,0.4488,1.1129,1.21718
0.76571,0.51143,0.2,0.53856,1.10873,1.1989
0.76571,0.51143,0.2,0.62832,1.10824,1.1841
0.76571,0.51143,0.2,0.71808,1.11072,1.17248
0.76571,0.51143,0.2,0.80784,1.11546,1.16366
0.76571,0.51143,0.2,0.8976,1.12179,1.15723
0.76571,0.51143,0.2,0.98736,1.12905,1.15279
0.76571,0.51143,0.2,1.07712,1.13659,1.14991
0.76571,0.51143,0.2,1.16688,1.14387,1.1482
0.76571,0.51143,0.2,1.25664,1.15035,1.1473
0.76571,0.51143,0.2,1.3464,1.15561,1.14692
0.76571,0.51143,0.2,1.43616,1.15931,1.1468
0.76571,0.51143,0.2,1.52592,1.16122,1.14678
0.76571,0.51143,0.2,1.61568,1.16122,1.14678
0.76571,0.51143,0.2,1.70544,1.15931,1.1468
0.76571,0.51143,0.2,1.7952,1.15561,1.14692
0.76571,0.51143,0.2,1.88496,1.15035,1.1473
0.76571,0.51143,0.2,1.97472,1.14387,1.1482
0.76571,0.51143,0.2,2.06448,1.13659,1.14991
0.76571,0.51143,0.2,2.15423,1.12905,1.15279
0.76571,0.51143,0.2,2.24399,1.12179,1.15723
0.76571,0.51143,0.2,2.33375,1.11546,1.16366
0.76571,0.51143,0.2,2.42351,1.11072,1.17248
0.76571,0.51143,0.2,2.51327,1.10824,1.1841
0.76571,0.51143,0.2,2.60303,1.10873,1.1989
0.76571,0.51143,0.2,2.69279,1.1129,1.21718
0.76571,0.51143,0.2,2.78255,1.12142,1.23919
0.76571,0.51143,0.2,2.87231,1.13496,1.26511
0.76571,0.51143,0.2,2.96207,1.1541,1.295
0.76571,0.51143,0.2,3.05183,1.17935,1.32882
0.76571,0.51143,0.2,3.14159,1.21102,1.36644
0.76571,0.53714,0.2,0,1.2291,1.38594
0.76571,0.53714,0.2,0.08976,1.19556,1.34623
0.76571,0.53714,0.2,0.17952,1.16868,1.31051
0.76571,0.53714,0.2,0.26928,1.14812,1.27895
0.76571,0.53714,0.2,0.35904,1.13337,1.25159
0.76571,0.53714,0.2,0.4488,1.12383,1.22834
0.76571,0.53714,0.2,0.53856,1.11883,1.20904
0.76571,0.53714,0.2,0.62832,1.11768,1.19342
0.76571,0.53714,0.2,0.71808,1.11965,1.18114
0.76571,0.53714,0.2,0.80784,1.12402,1.17183
0.76571,0.53714,0.2,0.8976,1.1301,1.16505
0.76571,0.53714,0.2,0.98736,1.13719,1.16035
0.76571,0.53714,0.2,1.07712,1.14465,1.15731
0.76571,0.53714,0.2,1.16688,1.15189,1.15551
0.76571,0.53714,0.2,1.25664,1.15837,1.15456
0.76571,0.53714,0.2,1.3464,1.16365,1.15415
0.76571,0.53714,0.2,1.43616,1.16738,1.15403
0.76571,0.53714,0.2,1.52592,1.1693,1.15401
0.76571,0.53714,0.2,1.61568,1.1693,1.15401
0.76571,0.53714,0.2,1.70544,1.16738,1.15403
0.76571,0.53714,0.2,1.7952,1.16365,1.15415
0.76571,0.53714,0.2,1.88496,1.15837,1.15456
0.76571,0.53714,0.2,1.97472,1.15189,1.15551
0.76571,0.53714,0.2,2.06448,1.14465,1.15731
0.76571,0.53714,0.2,2.15423,1.13719,1.16035
0.76571,0.53714,0.2,2.24399,1.1301,1.16505
0.76571,0.53714,0.2,2.33375,1.12402,1.17183
0.76571,0.53714,0.2,2.42351,1.11965,1.18114
0.76571,0.53714,0.2,2.51327,1.11768,1.19342
0.76571,0.53714,0.2,2.60303,1.11883,1.20904
0.76571,0.53714,0.2,2.69279,1.12383,1.22834
0.76571,0.53714,0.2,2.78255,1.13337,1.25159
0.76571,0.53714,0.2,2.87231,1.14812,1.27895
0.76571,0.53714,0.2,2.96207,1.16868,1.31051
0.76571,0.53714,0.2,3.05183,1.19556,1.34623
0.76571,0.53714,0.2,3.14159,1.2291,1.38594
0.76571,0.56286,0.2,0,1.24783,1.40616
0.76571,0.56286,0.2,0.08976,1.21233,1.36422
0.76571,0.56286,0.2,0.17952,1.18372,1.32651
0.76571,0.56286,0.2,0.26928,1.16165,1.29319
0.76571,0.56286,0.2,0.35904,1.14562,1.2643
0.76571,0.56286,0.2,0.4488,1.135,1.23975
0.76571,0.56286,0.2,0.53856,1.12913,1.21937
0.76571,0.56286,0.2,0.62832,1.12727,1.20288
0.76571,0.56286,0.2,0.71808,1.1287,1.18992
0.76571,0.56286,0.2,0.80784,1.13267,1.18009
0.76571,0.56286,0.2,0.8976,1.13847,1.17292
0.76571,0.56286,0.2,0.98736,1.14539,1.16797
0.76571,0.56286,0.2,1.07712,1.15276,1.16476
0.76571,0.56286,0.2,1.16688,1.15996,1.16285
0.76571,0.56286,0.2,1.25664,1.16644,1.16185
0.76571,0.56286,0.2,1.3464,1.17174,1.16142
0.76571,0.56286,0.2,1.43616,1.17548,1.16129
0.76571,0.56286,0.2,1.52592,1.17742,1.16127
0.76571,0.56286,0.2,1.61568,1.17742,1.16127
0.76571,0.56286,0.2,1.70544,1.17548,1.16129
0.76571,0.56286,0.2,1.7952,1.17174,1.16142
0.76571,0.56286,0.2,1.88496,1.16644,1.16185
0.76571,0.56286,0.2,1.97472,1.15996,1.16285
0.76571,0.56286,0.2,2.06448,1.15276,1.16476
0.76571,0.56286,0.2,2.15423,1.14539,1.16797
0.76571,0.56286,0.2,2.24399,1.13847,1.17292
0.76571,0.56286,0.2,2.33375,1.13267,1.18009
0.76571,0.56286,0.2,2.42351,1.1287,1.18992
0.76571,0.56286,0.2,2.51327,1.12727,1.20288
0.76571,0.56286,0.2,2.60303,1.12913,1.21937
0.76571,0.56286,0.2,2.69279,1.135,1.23975
0.76571,0.56286,0.2,2.78255,1.14562,1.2643
0.76571,0.56286,0.2,2.87231,1.16165,1.29319
0.76571,0.56286,0.2,2.96207,1.18372,1.32651
0.76571,0.56286,0.2,3.05183,1.21233,1.36422
0.76571,0.56286,0.2,3.14159,1.24783,1.40616
0.76571,0.58857,0.2,0,1.26718,1.42704
0.76571,0.58857,0.2,0.08976,1.22961,1.38277
0.76571,0.58857,0.2,0.17952,1.19917,1.34296
0.76571,0.58857,0.2,0.26928,1.17552,1.30778
0.76571,0.58857,0.2,0.35904,1.15813,1.27728
0.76571,0.58857,0.2,0.4488,1.14638,1.25137
0.76571,0.58857,0.2,0.53856,1.13957,1.22985
0.76571,0.58857,0.2,0.62832,1.13697,1.21244
0.76571,0.58857,0.2,0.71808,1.13782,1.19876
0.76571,0.58857,0.2,0.80784,1.14137,1.18838
0.76571,0.58857,0.2,0.8976,1.14688,1.18082
0.76571,0.58857,0.2,0.98736,1.15361,1.17559
0.76571,0.58857,0.2,1.07712,1.16087,1.1722
0.76571,0.58857,0.2,1.16688,1.16803,1.17019
0.76571,0.58857,0.2,1.25664,1.17451,1.16913
0.76571,0.58857,0.2,1.3464,1.17982,1.16868
0.76571,0.58857,0.2,1.43616,1.18358,1.16853
0.76571,0.58857,0.2,1.52592,1.18553,1.16851
0.76571,0.58857,0.2,1.61568,1.18553,1.16851
0.76571,0.58857,0.2,1.70544,1.18358,1.16853
0.76571,0.58857,0.2,1.7952,1.17982,1.16868
0.76571,0.58857,0.2,1.88496,1.17451,1.16913
0.76571,0.58857,0.2,1.97472,1.16803,1.17019
0.76571,0.58857,0.2,2.06448,1.16087,1.1722
0.76571,0.58857,0.2,2.15423,1.15361,1.17559
0.76571,0.58857,0.2,2.24399,1.14688,1.18082
0.76571,0.58857,0.2,2.33375,1.14137,1.18838
0.76571,0.58857,0.2,2.42351,1.13782,1.19876
0.76571,0.58857,0.2,2.51327,1.13697,1.21244
0.76571,0.58857,0.2,2.60303,1.13957,1.22985
0.76571,0.58857,0.2,2.69279,1.14638,1.25137
