a/c,a/t,c/b,phi,F,Mg
1,0.8,0.4,0.98175,1.184,1.08915
1,0.8,0.4,1.1781,1.158,1.06523
1,0.8,0.4,1.37445,1.137,1.04592
1,0.8,0.4,1.5708,1.128,1.03764
1,0.8,0.4,1.76715,1.137,1.04592
1,0.8,0.4,1.9635,1.158,1.06523
1,0.8,0.4,2.15984,1.184,1.08915
1,0.8,0.4,2.35619,1.239,1.13974
1,0.8,0.4,2.55254,1.296,1.19218
1,0.8,0.4,2.74889,1.395,1.28325
1,0.8,0.4,2.94524,1.512,1.39087
1,0.8,0.4,3.14159,1.579,1.45251
1,0.8,0.6,0,1.853,1.51135
1,0.8,0.6,0.19635,1.752,1.42897
1,0.8,0.6,0.3927,1.588,1.29521
1,0.8,0.6,0.58905,1.449,1.18184
1,0.8,0.6,0.7854,1.36,1.10925
1,0.8,0.6,0.98175,1.277,1.04155
1,0.8,0.6,1.1781,1.232,1.00485
1,0.8,0.6,1.37445,1.198,0.97712
1,0.8,0.6,1.5708,1.185,0.96651
1,0.8,0.6,1.76715,1.198,0.97712
1,0.8,0.6,1.9635,1.232,1.00485
1,0.8,0.6,2.15984,1.277,1.04155
1,0.8,0.6,2.35619,1.36,1.10925
1,0.8,0.6,2.55254,1.449,1.18184
1,0.8,0.6,2.74889,1.588,1.29521
1,0.8,0.6,2.94524,1.752,1.42897
1,0.8,0.6,3.14159,1.853,1.51135
1,0.8,0.8,0,2.552,1.67755
1,0.8,0.8,0.19635,2.334,1.53425
1,0.8,0.8,0.3927,2.031,1.33507
1,0.8,0.8,0.58905,1.801,1.18388
1,0.8,0.8,0.7854,1.632,1.07279
1,0.8,0.8,0.98175,1.483,0.97485
1,0.8,0.8,1.1781,1.392,0.91503
1,0.8,0.8,1.37445,1.33,0.87427
1,0.8,0.8,1.5708,1.308,0.85981
1,0.8,0.8,1.76715,1.33,0.87427
1,0.8,0.8,1.9635,1.392,0.91503
1,0.8,0.8,2.15984,1.483,0.97485
1,0.8,0.8,2.35619,1.632,1.07279
1,0.8,0.8,2.55254,1.801,1.18388
1,0.8,0.8,2.74889,2.031,1.33507
1,0.8,0.8,2.94524,2.334,1.53425
1,0.8,0.8,3.14159,2.552,1.67755
2,0.2,0.2,0,0.821,0.81695
2,0.2,0.2,0.19635,0.794,0.79582
2,0.2,0.2,0.3927,0.74,0.75808
2,0.2,0.2,0.58905,0.692,0.73543
2,0.2,0.2,0.7854,0.646,0.72296
2,0.2,0.2,0.98175,0.599,0.71553
2,0.2,0.2,1.1781,0.552,0.70919
2,0.2,0.2,1.37445,0.512,0.70129
2,0.2,0.2,1.5708,0.495,0.69658
2,0.2,0.2,1.76715,0.512,0.70129
2,0.2,0.2,1.9635,0.552,0.70919
2,0.2,0.2,2.15984,0.599,0.71553
2,0.2,0.2,2.35619,0.646,0.72296
2,0.2,0.2,2.55254,0.692,0.73543
2,0.2,0.2,2.74889,0.74,0.75808
2,0.2,0.2,2.94524,0.794,0.79582
2,0.2,0.2,3.14159,0.821,0.81695
2,0.4,0.2,0,0.848,0.83962
2,0.4,0.2,0.19635,0.818,0.8158
2,0.4,0.2,0.3927,0.759,0.77368
2,0.4,0.2,0.58905,0.708,0.7487
2,0.4,0.2,0.7854,0.659,0.73384
2,0.4,0.2,0.98175,0.609,0.72386
2,0.4,0.2,1.1781,0.56,0.71589
2,0.4,0.2,1.37445,0.519,0.70734
2,0.4,0.2,1.5708,0.501,0.70152
2,0.4,0.2,1.76715,0.519,0.70734
2,0.4,0.2,1.9635,0.56,0.71589
2,0.4,0.2,2.15984,0.609,0.72386
2,0.4,0.2,2.35619,0.659,0.73384
2,0.4,0.2,2.55254,0.708,0.7487
2,0.4,0.2,2.74889,0.759,0.77368
2,0.4,0.2,2.94524,0.818,0.8158
2,0.4,0.2,3.14159,0.848,0.83962
2,0.6,0.2,0,0.866,0.85315
2,0.6,0.2,0.19635,0.833,0.8266
2,0.6,0.2,0.3927,0.771,0.78197
2,0.6,0.2,0.58905,0.716,0.75337
2,0.6,0.2,0.7854,0.664,0.73571
2,0.6,0.2,0.98175,0.61,0.72142
2,0.6,0.2,1.1781,0.56,0.71231
2,0.6,0.2,1.37445,0.519,0.7038
2,0.6,0.2,1.5708,0.501,0.69801
2,0.6,0.2,1.76715,0.519,0.7038
2,0.6,0.2,1.9635,0.56,0.71231
2,0.6,0.2,2.15984,0.61,0.72142
2,0.6,0.2,2.35619,0.664,0.73571
2,0.6,0.2,2.55254,0.716,0.75337
2,0.6,0.2,2.74889,0.771,0.78197
2,0.6,0.2,2.94524,0.833,0.8266
2,0.6,0.2,3.14159,0.866,0.85315
2,0.8,0.2,0,0.876,0.85865
2,0.8,0.2,0.19635,0.839,0.82836
2,0.8,0.2,0.3927,0.775,0.78207
2,0.8,0.2,0.58905,0.717,0.75062
2,0.8,0.2,0.7854,0.661,0.72869
2,0.8,0.2,0.98175,0.607,0.71425
2,0.8,0.2,1.1781,0.554,0.70113
2,0.8,0.2,1.37445,0.513,0.69216
2,0.8,0.2,1.5708,0.496,0.68756
2,0.8,0.2,1.76715,0.513,0.69216
2,0.8,0.2,1.9635,0.554,0.70113
2,0.8,0.2,2.15984,0.607,0.71425
2,0.8,0.2,2.35619,0.661,0.72869
2,0.8,0.2,2.55254,0.717,0.75062
2,0.8,0.2,2.74889,0.775,0.78207
2,0.8,0.2,2.94524,0.839,0.82836
2,0.8,0.2,3.14159,0.876,0.85865
