a/c,a/t,c/b,phi,F,Mg
1.1,0.6,0.15,1.3522,0.98621,1.0232
1.9,0.2,0.01,0.88456,0.6415,0.73917
0.25,0.5,0.3,0.14444,0.8958,1.6277
0.8,0.4,0.15,2.84286,1.08051,1.18713
1.0,0.4,0.1,1.80108,1.06811,1.06547
1.1,0.2,0.2,0.73478,1.00072,1.0162
1.5,0.2,0.1,0.1541,0.91778,0.91967
0.2,0.4,0.05,2.10326,1.27462,1.36764
0.45,0.8,0.2,1.0466,1.36337,1.41294
0.5,0.6,0.2,1.21459,1.25246,1.26373
1.5,0.4,0.01,2.55681,0.82653,0.86574
1.7,0.3,0.05,1.66655,0.60396,0.78374
1.5,0.7,0.2,1.19947,0.74205,0.8597
1.0,0.6,0.15,2.39673,1.14384,1.1343
0.5,0.2,0.3,2.76006,0.90647,1.16212
0.65,0.4,0.15,2.08677,1.09963,1.13573
1.6,0.7,0.2,1.64328,0.66163,0.82073
0.4,0.8,0.05,1.19381,1.39407,1.43506
1.5,0.2,0.1,0.88048,0.76327,0.84269
0.6,0.3,0.01,0.74501,1.01672,1.1305
1.1,0.7,0.15,0.90335,1.04332,1.06283
0.25,0.6,0.05,1.34754,1.53856,1.55532
0.65,0.5,0.3,1.79798,1.17596,1.15169
1.0,0.5,0.1,1.64529,1.07765,1.07432
0.9,0.8,0.1,1.65175,1.12206,1.11687
1.2,0.2,0.01,1.95362,0.8721,0.9412
0.6,0.8,0.15,0.02948,1.39558,1.78096
0.55,0.8,0.2,1.65079,1.2857,1.26164
1.4,0.2,0.05,1.96185,0.7609,0.87113
0.5,0.8,0.3,1.95213,1.34981,1.32523
1.1,0.2,0.1,1.04747,0.96372,0.99669
0.4,0.5,0.05,1.95252,1.24139,1.27947
0.65,0.3,0.1,2.66935,0.99511,1.15762
0.3,0.3,0.05,2.81624,0.81836,1.25068
0.5,0.2,0.15,0.62672,0.95319,1.12593
0.3,0.4,0.2,2.85096,0.87229,1.35568
1.0,0.6,0.15,2.84638,1.23868,1.22835
0.4,0.7,0.1,1.04817,1.35204,1.42759
0.3,0.2,0.3,1.06646,1.07307,1.12643
1.4,0.4,0.05,1.18979,0.76543,0.87734
1.0,0.8,0.1,2.70137,1.26178,1.25555
1.0,0.3,0.05,0.45024,1.10561,1.1051
0.4,0.2,0.1,0.13146,0.82683,1.27783
1.7,0.4,0.15,0.29497,0.83547,0.84272
1.1,0.3,0.05,2.55649,1.0172,1.03065
0.7,0.7,0.1,2.55142,1.16766,1.29584
1.8,0.8,0.2,1.19643,0.6299,0.77584
0.4,0.2,0.15,2.10151,1.04837,1.11075
2.0,0.7,0.1,2.39853,0.6701,0.74117
0.8,0.5,0.01,1.80436,1.10223,1.10757
1.7,0.3,0.01,2.85102,0.82033,0.83171
1.2,0.6,0.1,1.05616,0.92498,0.98427
0.7,0.3,0.01,2.40165,1.01715,1.10348
1.1,0.7,0.2,1.19919,1.01694,1.04097
1.1,0.2,0.15,1.33472,0.95111,0.99193
1.4,0.4,0.2,1.79353,0.75748,0.8773
0.35,0.2,0.1,0.32795,0.80781,1.18687
1.1,0.2,0.2,0.43674,1.03983,1.04289
2.0,0.6,0.1,0.75026,0.66381,0.73618
0.6,0.4,0.1,0.87954,1.07869,1.16019
1.6,0.7,0.15,1.49804,0.65413,0.81768
1.2,0.2,0.05,0.43781,0.97279,0.98632
0.6,0.7,0.3,0.61549,1.21775,1.34469
1.7,0.4,0.01,0.45293,0.79066,0.81753
0.45,0.2,0.5,3.01816,0.89476,1.27387
1.7,0.6,0.05,0.89307,0.70448,0.79866
0.65,0.2,0.2,1.33771,1.07692,1.08002
0.9,0.2,0.15,0.73765,1.04241,1.06847
1.4,0.3,0.15,2.39362,0.83747,0.88931
1.5,0.3,0.2,1.94332,0.72426,0.84737
0.65,0.7,0.2,0.76687,1.19617,1.28482
0.35,0.6,0.1,1.9471,1.35919,1.39754
1.6,0.3,0.01,0.29082,0.85124,0.86223
0.7,0.5,0.1,2.99873,1.11044,1.31625
0.4,0.8,0.15,2.40928,1.37415,1.5885
1.2,0.2,0.05,1.06926,0.88876,0.95
1.7,0.6,0.1,2.99546,0.90175,0.90155
1.4,0.2,0.2,2.41378,0.84443,0.89318
1.4,0.3,0.2,0.14407,0.97869,0.9739
0.25,0.5,0.01,1.94339,1.38551,1.43219
1.0,0.4,0.2,0.00963,1.23296,1.22077
0.7,0.8,0.05,2.40112,1.193,1.29256
1.9,0.4,0.2,2.55184,0.72631,0.76611
0.65,0.6,0.1,3.00296,1.1731,1.44035
1.8,0.4,0.01,1.79852,0.58446,0.76321
1.6,0.7,0.15,2.69951,0.86936,0.88673
1.5,0.7,0.05,2.09921,0.75412,0.86111
1.1,0.7,0.1,1.34934,0.98695,1.02805
0.55,0.4,0.1,1.02561,1.10623,1.16232
2.0,0.3,0.1,2.98977,0.78639,0.78834
0.4,0.4,0.01,1.48874,1.20793,1.20961
1.8,0.3,0.2,2.98934,0.84926,0.84635
1.9,0.6,0.05,1.19517,0.57952,0.74022
0.2,0.6,0.05,1.19459,1.62154,1.67723
1.8,0.5,0.05,2.70439,0.77762,0.80315
0.7,0.3,0.1,0.01109,1.04542,1.24716
0.7,0.4,0.01,0.90166,1.06567,1.12546
0.3,0.5,0.01,1.50088,1.36718,1.36866
0.55,0.6,0.3,0.45851,1.13393,1.34628
0.25,0.6,0.3,3.01136,1.00464,1.8355
0.8,0.3,0.15,1.65185,1.07454,1.0707
0.55,0.5,0.1,0.05043,1.09667,1.47203
1.3,0.3,0.05,2.23946,0.85149,0.91498
0.45,0.2,0.15,1.31495,1.0886,1.0999
1.1,0.6,0.1,1.65186,0.98103,1.02475
0.3,0.8,0.05,2.39749,1.51228,1.78955
0.35,0.4,0.01,0.44527,0.93346,1.27722
0.2,0.4,0.05,1.05753,1.28239,1.36879
1.4,0.6,0.2,1.04857,0.81273,0.89797
1.6,0.2,0.01,1.65501,0.63903,0.80609
0.4,0.6,0.05,0.91278,1.25573,1.3786
1.2,0.7,0.15,0.2992,1.11594,1.11254
1.6,0.6,0.01,1.79905,0.65699,0.81519
0.65,0.3,0.1,2.86783,0.99048,1.19742
1.5,0.4,0.15,2.2446,0.77284,0.85244
1.6,0.8,0.05,1.49306,0.65048,0.81986
1.5,0.2,0.01,2.0969,0.73416,0.83962
0.45,0.2,0.2,0.73679,0.97553,1.12086
0.2,0.4,0.01,1.49288,1.37572,1.37769
1.9,0.7,0.1,2.10344,0.62135,0.74982
0.25,0.6,0.15,1.19878,1.5131,1.55092
0.65,0.4,0.01,2.38939,1.05364,1.15516
1.5,0.8,0.2,1.05428,0.77727,0.87305
0.2,0.2,0.01,1.18428,1.11423,1.15583
1.9,0.2,0.15,0.15329,0.81147,0.81266
0.35,0.6,0.2,2.24093,1.30928,1.43023
1.1,0.2,0.2,2.99588,1.10645,1.10199
1.8,0.3,0.1,1.63543,0.57054,0.76227
0.4,0.4,0.2,2.4157,1.06766,1.23886
0.4,0.7,0.05,1.65594,1.37925,1.37986
1.6,0.6,0.2,1.04218,0.72412,0.83003
1.5,0.2,0.2,1.96708,0.72745,0.84948
1.8,0.6,0.2,0.45071,0.79539,0.81162
0.8,0.7,0.05,0.00879,1.33208,1.48769
1.1,0.7,0.05,2.24818,1.00914,1.03651
1.0,0.6,0.01,2.24617,1.11595,1.11591
1.2,0.6,0.01,0.2956,1.08209,1.08918
1.2,0.8,0.01,2.84959,1.12893,1.13614
1.5,0.4,0.15,1.35484,0.70294,0.84428
0.25,0.3,0.1,0.61294,0.95914,1.22524
1.8,0.3,0.1,0.28865,0.7982,0.80829
0.6,0.5,0.1,0.28361,1.05866,1.31883
0.25,0.3,0.15,1.94897,1.17812,1.21401
1.4,0.6,0.15,2.55176,0.8994,0.9293
1.0,0.8,0.01,3.00119,1.3836,1.38353
1.6,0.8,0.1,0.15129,0.97348,0.97205
0.2,0.6,0.1,2.54808,1.2804,1.67023
0.7,0.5,0.01,0.8996,1.09381,1.15554
0.4,0.3,0.01,2.11002,1.08574,1.15584
0.8,0.8,0.2,2.1001,1.18728,1.19211
2.0,0.2,0.01,1.80648,0.52785,0.71874
1.5,0.6,0.1,2.10555,0.7553,0.85907
1.9,0.7,0.15,1.65778,0.54848,0.74503
0.8,0.2,0.05,1.80161,1.05227,1.05696
0.8,0.2,0.01,2.68556,1.01183,1.10234
0.5,0.5,0.3,0.76417,1.13176,1.24537
0.2,0.5,0.05,1.04973,1.41867,1.5172
0.8,0.2,0.2,0.73963,1.02687,1.07923
1.9,0.2,0.1,2.85607,0.77147,0.78198
0.4,0.3,0.05,2.87902,0.85359,1.25065
1.2,0.7,0.1,3.00016,1.17004,1.16676
0.9,0.5,0.15,2.10402,1.09959,1.10578
1.5,0.4,0.15,0.01457,0.95124,0.94598
0.3,0.3,0.05,1.35742,1.17624,1.18801
0.5,0.6,0.01,0.90556,1.19593,1.30085
0.55,0.4,0.2,1.02561,1.11245,1.16016
1.5,0.6,0.05,0.45317,0.88204,0.90638
1.8,0.4,0.1,2.25896,0.67468,0.76872
0.7,0.6,0.01,1.50344,1.15855,1.15918
0.45,0.5,0.2,1.49545,1.2519,1.23782
1.4,0.2,0.05,0.61421,0.85144,0.88981
0.65,0.7,0.01,1.6476,1.19533,1.1963
0.7,0.3,0.2,2.10472,1.06151,1.09163
0.45,0.2,0.05,1.31495,1.0872,1.1012
0.2,0.8,0.05,1.80105,1.86079,1.88248
1.2,0.8,0.01,1.5023,0.88746,0.97162
1.1,0.4,0.01,0.90288,0.98735,1.01565
0.45,0.6,0.1,0.42926,1.09883,1.43299
0.6,0.3,0.05,0.89483,1.04501,1.12261
0.65,0.2,0.15,0.10219,1.00624,1.24023
1.4,0.7,0.1,1.3455,0.76244,0.88779
2.0,0.7,0.01,0.14586,0.82187,0.82512
1.1,0.7,0.05,1.65169,0.97607,1.02226
0.55,0.7,0.01,0.03655,1.26665,1.70656
1.5,0.6,0.15,2.99891,0.98479,0.97934
0.45,0.5,0.15,0.4746,1.04041,1.32558
1.0,0.2,0.01,2.99385,1.14639,1.14638
0.55,0.5,0.01,0.29062,1.0346,1.33583
0.35,0.4,0.3,2.41295,1.08364,1.25277
1.9,0.2,0.05,1.80237,0.55587,0.7417
1.7,0.5,0.2,0.14499,0.90026,0.89219
1.9,0.4,0.01,0.90237,0.64049,0.74214
1.7,0.7,0.1,2.25194,0.71578,0.80798
0.8,0.4,0.05,1.64508,1.09057,1.09044
1.1,0.7,0.01,1.19919,0.9959,1.03736
0.35,0.3,0.01,1.05212,1.10313,1.17217
1.6,0.8,0.1,2.54839,0.83357,0.87444
2.0,0.5,0.2,2.70684,0.74175,0.7592
0.8,0.5,0.2,1.34745,1.11782,1.10893
0.25,0.5,0.01,2.25545,1.27978,1.43927
1.2,0.6,0.05,2.251,0.94171,0.99011
1.2,0.5,0.15,0.89643,0.93911,0.98195
1.5,0.7,0.1,1.80049,0.70917,0.85133
1.9,0.8,0.1,1.79493,0.56089,0.74634
1.0,0.2,0.01,0.14718,1.1475,1.14749
1.0,0.5,0.15,0.60197,1.13673,1.12883
0.4,0.7,0.1,1.50432,1.38274,1.37804
0.55,0.7,0.01,0.29293,1.16863,1.50794
0.4,0.8,0.2,0.31208,1.27067,1.78098
1.9,0.5,0.01,1.5031,0.53708,0.7381
0.65,0.7,0.2,0.61089,1.19027,1.32214
1.5,0.5,0.2,2.24962,0.7857,0.85981
0.65,0.5,0.15,0.15778,1.10209,1.34626
0.65,0.6,0.3,0.89319,1.18277,1.21914
0.5,0.4,0.1,3.00901,0.97108,1.35254
0.7,0.7,0.05,2.99946,1.24348,1.47699
1.3,0.8,0.1,2.39906,0.93598,0.98073
1.9,0.2,0.1,1.33856,0.558,0.74373
1.1,0.8,0.05,2.69664,1.15734,1.16539
0.35,0.5,0.05,3.00615,0.95925,1.57121
0.6,0.7,0.01,1.81258,1.21892,1.23031
0.3,0.5,0.01,0.07559,0.89648,1.61391
0.6,0.4,0.15,0.5856,1.032,1.18874
0.25,0.8,0.2,0.06213,1.16894,2.2596
0.25,0.2,0.3,1.79005,1.13667,1.13685
0.45,0.7,0.15,0.13834,1.20023,1.74008
0.7,0.6,0.01,1.6537,1.15805,1.15902
0.4,0.2,0.01,0.59596,0.91581,1.13447
0.25,0.5,0.2,2.09288,1.3557,1.43081
1.2,0.6,0.15,0.60601,1.00652,1.02452
0.4,0.7,0.3,1.19285,1.40341,1.39008
0.55,0.3,0.05,1.66225,1.11441,1.11552
1.4,0.6,0.15,0.60155,0.90266,0.93414
0.3,0.6,0.15,1.80241,1.45344,1.45913
0.9,0.2,0.1,0.60945,1.04389,1.07884
1.1,0.2,0.2,0.90632,0.98198,1.00533
1.3,0.6,0.05,2.9983,1.07289,1.07414
0.45,0.3,0.2,0.08038,0.90129,1.32527
0.6,0.5,0.1,0.04612,1.1235,1.44459
0.6,0.2,0.1,2.40986,0.99271,1.10605
0.55,0.6,0.15,2.99125,1.1331,1.49615
0.6,0.2,0.3,0.36561,0.95784,1.16179
2.0,0.3,0.2,1.95951,0.56508,0.72525
0.9,0.5,0.2,1.80129,1.10456,1.09363
0.65,0.7,0.05,0.76687,1.17794,1.28616
0.9,0.4,0.01,1.50112,1.07022,1.07044
0.6,0.3,0.3,0.74501,1.03204,1.12839
0.5,0.4,0.15,1.79439,1.16221,1.16666
0.7,0.3,0.15,0.60679,1.01278,1.12074
0.35,0.8,0.1,1.04929,1.46786,1.55311
1.3,0.7,0.01,1.79717,0.82355,0.93096
1.4,0.7,0.1,1.04994,0.80679,0.90113
1.3,0.3,0.2,2.23946,0.863,0.9209
0.45,0.3,0.01,0.75662,1.00785,1.15571
2.0,0.5,0.01,2.55691,0.69241,0.73878
1.5,0.8,0.01,1.20575,0.72658,0.85755
0.2,0.6,0.1,0.13613,0.89875,1.82713
0.2,0.6,0.2,1.34821,1.67207,1.6671
1.2,0.2,0.01,0.58193,0.94504,0.96819
0.8,0.2,0.15,0.45517,1.0173,1.10533
0.25,0.5,0.01,2.4111,1.21781,1.46313
1.2,0.6,0.05,1.05616,0.9214,0.98319
1.0,0.7,0.2,2.4005,1.17961,1.15918
0.4,0.6,0.3,2.70096,1.1211,1.44886
0.2,0.4,0.01,0.58781,1.02716,1.34989
0.5,0.2,0.15,2.51424,0.95347,1.12601
0.55,0.6,0.3,2.0901,1.2272,1.24331
0.3,0.8,0.2,2.99732,1.29948,2.21776
0.65,0.5,0.15,0.27741,1.08039,1.29867
0.5,0.7,0.01,1.33818,1.27784,1.29084
0.45,0.5,0.05,0.30852,1.00173,1.38094
0.45,0.3,0.1,1.96654,1.10521,1.13851
0.9,0.4,0.15,1.20594,1.0765,1.07709
1.0,0.7,0.15,1.65426,1.10139,1.09067
0.55,0.6,0.1,1.05073,1.20021,1.25363
0.65,0.8,0.01,2.10118,1.20765,1.25685
2.0,0.4,0.15,0.7533,0.66115,0.7325
0.65,0.4,0.2,1.64981,1.13434,1.12414
0.55,0.3,0.1,0.28598,0.93882,1.21145
0.45,0.8,0.3,0.15651,1.32367,1.84232
0.9,0.6,0.1,1.19792,1.11078,1.11375
2.0,0.2,0.2,0.28385,0.76576,0.77361
0.5,0.3,0.3,2.65912,0.95311,1.17017
1.8,0.2,0.05,2.12205,0.63979,0.76126
1.1,0.5,0.05,0.9049,1.00226,1.03032
0.5,0.3,0.01,2.08056,1.075,1.12917
0.7,0.3,0.05,1.34404,1.07484,1.08138
0.5,0.4,0.3,2.38088,1.0719,1.18756
0.9,0.3,0.15,1.6418,1.06233,1.05816
0.4,0.6,0.01,1.19096,1.30844,1.34915
1.0,0.6,0.2,0.60575,1.17322,1.15581
1.4,0.4,0.05,2.5548,0.86744,0.90289
1.2,0.4,0.01,0.75721,0.93937,0.97663
0.25,0.7,0.05,2.8503,1.16641,1.9054
2.0,0.4,0.05,1.791,0.52805,0.72177
1.2,0.4,0.01,1.35678,0.87121,0.94966
0.55,0.5,0.01,1.06075,1.15202,1.20556
1.4,0.2,0.01,2.84931,0.91257,0.92208
1.4,0.6,0.1,1.94585,0.77858,0.89043
0.6,0.2,0.3,1.04945,1.0602,1.09471
1.7,0.3,0.01,2.70677,0.78736,0.812
0.65,0.6,0.1,2.55285,1.12846,1.27712
1.1,0.6,0.2,0.15294,1.21769,1.20083
0.9,0.8,0.01,1.05297,1.14162,1.15525
0.4,0.3,0.15,0.758,1.01422,1.16911
0.55,0.4,0.05,1.02561,1.10326,1.16135
0.25,0.2,0.05,3.00415,0.68889,1.29452
0.9,0.6,0.05,1.95294,1.10687,1.11327
0.55,0.5,0.01,2.37832,1.10132,1.23329
0.4,0.4,0.01,1.78476,1.19717,1.20875
2.0,0.6,0.15,1.3552,0.53344,0.72443
1.0,0.6,0.05,1.94571,1.09503,1.09402
1.3,0.6,0.15,0.44611,0.98408,0.99535
1.1,0.6,0.05,1.20337,0.99276,1.03332
0.9,0.4,0.01,0.00857,1.16958,1.23281
0.6,0.8,0.15,0.74099,1.24161,1.36656
0.3,0.7,0.05,2.99031,1.1537,1.9981
0.3,0.7,0.01,2.40419,1.39754,1.66074
1.8,0.4,0.01,1.49173,0.57281,0.76582
1.7,0.4,0.05,2.40585,0.73353,0.7999
0.3,0.8,0.01,2.39749,1.4971,1.77369
1.8,0.6,0.2,2.55088,0.76388,0.79935
0.35,0.6,0.05,1.9471,1.35927,1.40152
2.0,0.4,0.1,1.1982,0.55476,0.71979
1.0,0.4,0.2,2.10809,1.08594,1.0752
0.5,0.3,0.3,1.33465,1.12798,1.12082
1.9,0.5,0.05,2.39746,0.68034,0.75188
0.7,0.4,0.1,2.70187,1.02984,1.17595
0.65,0.4,0.3,1.05405,1.11567,1.13303
1.7,0.6,0.1,1.79441,0.62087,0.7888
0.5,0.3,0.05,1.4926,1.12284,1.12361
0.8,0.4,0.01,2.84286,1.07235,1.18472
1.9,0.5,0.15,1.95367,0.58722,0.74375
0.55,0.3,0.3,0.18257,0.95449,1.24257
0.65,0.8,0.01,0.15326,1.30221,1.6025
1.5,0.5,0.15,2.09101,0.75176,0.85482
0.3,0.8,0.2,2.24779,1.55763,1.70508
1.6,0.6,0.15,2.0986,0.71743,0.82795
0.4,0.8,0.2,2.69578,1.29281,1.68991
0.6,0.2,0.01,0.73149,0.99253,1.10727
0.3,0.7,0.2,1.50607,1.54526,1.51994
0.3,0.5,0.15,1.94577,1.33303,1.36756
1.5,0.7,0.05,2.2471,0.78385,0.86803
0.65,0.8,0.01,2.70006,1.22671,1.43903
1.3,0.2,0.05,0.15505,0.99133,0.99345
0.8,0.5,0.1,1.04693,1.10634,1.12927
0.3,0.8,0.01,0.89342,1.52832,1.70694
0.25,0.4,0.01,0.74546,1.11171,1.32612
0.4,0.6,0.05,1.49183,1.3365,1.33701
1.2,0.4,0.01,1.19692,0.88236,0.95287
1.2,0.3,0.01,1.20685,0.87302,0.94344
0.5,0.6,0.1,1.06461,1.22501,1.28111
1.9,0.2,0.15,2.4165,0.68484,0.75151
1.6,0.8,0.05,2.09664,0.71717,0.83398
1.4,0.3,0.05,2.54007,0.85776,0.89472
0.5,0.2,0.3,2.40626,0.98856,1.11658
1.1,0.6,0.2,2.25516,1.03603,1.04912
0.3,0.2,0.2,2.07436,1.06778,1.12768
1.3,0.3,0.01,0.74832,0.87323,0.92017
0.6,0.3,0.1,0.07999,1.00292,1.28873
0.45,0.2,0.01,1.16318,1.06587,1.10214
0.25,0.7,0.3,1.50292,1.68506,1.62088
0.7,0.5,0.01,0.00311,1.13431,1.35571
0.8,0.3,0.01,0.01189,1.09072,1.21942
0.3,0.4,0.2,1.66031,1.27756,1.26724
1.4,0.4,0.2,0.89292,0.82275,0.88969
1.0,0.5,0.15,0.90036,1.10621,1.09852
1.7,0.8,0.05,0.29746,0.87844,0.89013
2.0,0.3,0.05,0.74339,0.65276,0.72485
1.4,0.3,0.01,0.14407,0.957,0.95941
1.7,0.7,0.1,1.49353,0.61055,0.7904
0.45,0.5,0.15,2.26138,1.16198,1.27238
0.4,0.8,0.3,1.6478,1.45312,1.38981
0.35,0.6,0.15,1.35953,1.38761,1.38964
0.2,0.2,0.3,0.73932,0.97018,1.15513
1.7,0.6,0.05,1.20225,0.64269,0.79251
0.35,0.3,0.2,1.18301,1.13655,1.16658
0.2,0.3,0.01,1.33893,1.23213,1.24824
0.2,0.7,0.2,2.25147,1.6683,1.84766
0.65,0.4,0.1,2.8387,1.02644,1.23408
0.5,0.8,0.1,1.21113,1.29701,1.32245
0.8,0.7,0.2,1.65354,1.15721,1.13786
1.6,0.4,0.15,2.9971,0.91033,0.90815
1.5,0.6,0.05,2.69952,0.88399,0.90717
0.3,0.3,0.15,2.24996,1.07331,1.19456
1.5,0.8,0.1,0.15245,1.01693,1.01517
0.65,0.4,0.05,1.33088,1.11701,1.12561
0.8,0.6,0.01,0.01187,1.26019,1.40886
1.6,0.6,0.1,2.0986,0.71231,0.82589
1.9,0.3,0.05,1.95459,0.57926,0.73823
0.7,0.4,0.01,1.64858,1.10233,1.10315
1.6,0.5,0.2,2.55225,0.81702,0.85011
1.4,0.5,0.01,0.14625,0.99465,0.99722
0.9,0.6,0.05,0.30234,1.19529,1.25232
0.35,0.5,0.1,0.07138,0.95197,1.58987
2.0,0.5,0.15,2.24295,0.63036,0.72997
0.9,0.2,0.2,1.19756,1.05273,1.05425
0.35,0.4,0.3,1.05771,1.18844,1.23304
1.7,0.7,0.01,1.04929,0.6704,0.79392
0.65,0.2,0.2,0.10219,1.00898,1.24092
1.5,0.6,0.2,1.35482,0.7151,0.85086
2.0,0.8,0.1,2.4041,0.67898,0.74934
0.7,0.4,0.01,0.60677,1.03347,1.14839
0.3,0.5,0.3,0.13887,0.93891,1.59423
1.0,0.6,0.15,0.60575,1.16678,1.15705
0.9,0.6,0.15,2.54773,1.15086,1.18187
0.3,0.4,0.01,1.78936,1.25826,1.27206
1.5,0.6,0.2,0.30058,0.93996,0.93764
0.6,0.7,0.01,1.21124,1.21184,1.23706
0.65,0.4,0.15,1.97412,1.11039,1.13024
0.55,0.5,0.05,0.76315,1.10165,1.23279
0.6,0.7,0.01,0.76751,1.1863,1.31187
0.65,0.5,0.2,1.21575,1.15232,1.15885
1.3,0.8,0.15,1.05112,0.8788,0.95267
1.5,0.2,0.2,1.04388,0.74611,0.84894
1.6,0.5,0.1,2.24625,0.73779,0.82595
1.0,0.5,0.01,0.90036,1.09024,1.09021
0.5,0.8,0.01,0.74794,1.27431,1.44968
0.5,0.4,0.2,1.0475,1.12648,1.1747
0.25,0.6,0.01,1.058,1.46873,1.56564
0.45,0.2,0.2,2.1371,1.04307,1.10784
1.5,0.5,0.1,2.09101,0.74758,0.85337
0.55,0.8,0.15,1.35149,1.2723,1.26875
2.0,0.7,0.2,0.75497,0.67998,0.74481
1.5,0.5,0.05,1.04976,0.74684,0.85436
1.8,0.3,0.1,2.26171,0.67235,0.76593
1.1,0.5,0.15,0.7491,1.03295,1.04752
0.35,0.5,0.2,0.07138,0.95394,1.57833
1.6,0.3,0.15,0.01883,0.91092,0.90717
0.3,0.8,0.01,1.34495,1.54681,1.5649
0.9,0.7,0.01,2.25047,1.13344,1.15572
0.5,0.7,0.3,0.04088,1.28758,1.74748
1.5,0.6,0.15,1.05048,0.75682,0.85935
1.4,0.3,0.01,1.65326,0.73543,0.86875
0.65,0.3,0.05,2.39769,1.02356,1.12363
1.3,0.8,0.1,0.44758,1.01725,1.03256
1.0,0.5,0.2,2.40371,1.12651,1.11258
1.0,0.8,0.01,2.54825,1.20859,1.20853
2.0,0.6,0.15,2.55283,0.70652,0.74825
0.6,0.4,0.15,1.2205,1.1243,1.14017
1.2,0.3,0.05,0.30405,1.00938,1.01594
0.35,0.2,0.1,2.81289,0.80782,1.18632
1.8,0.7,0.2,0.01162,0.89542,0.87993
0.2,0.2,0.15,2.71829,0.79307,1.17971
1.2,0.7,0.05,0.60225,1.01719,1.04265
1.1,0.4,0.01,2.10866,0.9745,1.00842
1.4,0.3,0.2,0.74782,0.84498,0.89434
1.3,0.5,0.1,1.65276,0.80882,0.91829
0.65,0.8,0.1,2.98777,1.31365,1.60858
0.6,0.2,0.2,0.73149,0.99684,1.1066
0.2,0.8,0.05,2.83869,1.35877,2.28044
0.5,0.3,0.2,1.64865,1.1302,1.1231
0.8,0.7,0.2,1.79649,1.15876,1.14388
0.45,0.2,0.5,1.82585,1.12846,1.1078
1.9,0.7,0.01,0.75509,0.6854,0.76028
1.9,0.5,0.01,1.79055,0.5511,0.73773
0.2,0.4,0.01,1.95005,1.32207,1.3695
0.8,0.6,0.2,2.10221,1.14018,1.15083
0.8,0.5,0.2,1.04693,1.11304,1.12553
1.6,0.7,0.05,2.69951,0.85917,0.884
0.35,0.4,0.15,0.14837,0.88144,1.42873
1.0,0.5,0.01,0.30457,1.18287,1.18283
0.3,0.5,0.1,0.28954,0.95076,1.48901
1.8,0.2,0.2,0.28575,0.81116,0.81864
1.9,0.2,0.1,0.45903,0.73404,0.76173
0.5,0.4,0.01,2.09334,1.11699,1.17623
0.65,0.2,0.1,1.99483,1.05559,1.08175
1.8,0.7,0.2,1.6526,0.58542,0.76896
0.45,0.5,0.1,0.1243,1.01674,1.48895
0.5,0.2,0.1,0.24657,0.88651,1.20174
1.7,0.3,0.05,2.25977,0.69569,0.78672
0.8,0.7,0.2,0.15028,1.28988,1.41272
1.0,0.7,0.05,1.8013,1.0955,1.09432
1.4,0.5,0.01,1.20185,0.76714,0.88136
0.2,0.2,0.2,1.65269,1.16235,1.15847
0.5,0.4,0.01,1.63132,1.16545,1.16622
0.4,0.4,0.1,2.8449,0.91404,1.31406
0.8,0.5,0.2,0.00406,1.19152,1.31569
1.1,0.5,0.15,0.9049,1.01319,1.03512
0.9,0.7,0.01,2.54774,1.16959,1.21115
0.6,0.2,0.2,0.49456,0.96006,1.13371
1.0,0.4,0.2,2.99667,1.21371,1.20171
0.55,0.2,0.15,0.73305,0.987,1.11154
0.9,0.7,0.2,1.49601,1.13225,1.11293
1.0,0.5,0.05,0.90036,1.09762,1.09677
1.7,0.3,0.05,2.55588,0.7589,0.80203
0.2,0.8,0.3,0.59526,1.64617,2.05652
1.3,0.2,0.05,1.06432,0.82568,0.90639
0.3,0.7,0.1,2.40419,1.40575,1.66335
0.65,0.5,0.15,2.52991,1.08593,1.21877
0.2,0.3,0.2,1.49403,1.25558,1.24804
0.35,0.7,0.01,2.99761,1.16235,1.89823
1.2,0.2,0.01,2.8447,0.99762,1.00424
1.4,0.2,0.01,0.88307,0.80066,0.87297
1.2,0.5,0.05,2.84703,1.05197,1.05804
1.0,0.3,0.15,0.14963,1.17587,1.17097
1.2,0.8,0.15,1.805,0.91221,0.98239
1.6,0.5,0.2,0.01227,0.93205,0.92055
1.2,0.6,0.15,1.20021,0.91263,0.97759
1.4,0.3,0.1,1.93813,0.76275,0.87492
1.2,0.8,0.2,1.64946,0.91128,0.97782
0.25,0.2,0.2,2.08643,1.07615,1.14238
2.0,0.7,0.15,0.01247,0.82614,0.81812
0.55,0.2,0.05,1.33989,1.07821,1.08795
0.7,0.3,0.01,1.04663,1.04939,1.08585
0.5,0.5,0.05,2.56496,1.06222,1.27991
0.5,0.8,0.1,2.23757,1.2958,1.40312
1.2,0.8,0.01,0.45088,1.07376,1.08987
0.45,0.6,0.1,1.04737,1.25467,1.32143
0.55,0.6,0.2,1.64697,1.24008,1.22291
0.7,0.4,0.15,2.54898,1.04259,1.15509
1.4,0.8,0.1,0.14944,1.07411,1.07173
1.6,0.2,0.05,2.25035,0.72542,0.81358
0.3,0.6,0.2,1.04724,1.40366,1.47499
0.25,0.4,0.05,0.90828,1.1818,1.31776
0.25,0.5,0.15,0.90704,1.29572,1.43626
1.3,0.2,0.01,2.84742,0.95423,0.96259
0.65,0.8,0.1,0.02942,1.3976,1.72444
